Frame;Time;HeadPosition_x;HeadPosition_y;HeadPosition_z;HeadRotation_x;HeadRotation_y;HeadRotation_z;HandDetectedR;HighConfidenceR;RHandPosition_x;RHandPosition_y;RHandPosition_z;RHandRotation_x;RHandRotation_y;RHandRotation_z;RHandVelocity_x;RHandVelocity_y;RHandVelocity_z;RWristTwist;HandDetectedL;HighConfidenceL;LHandPosition_x;LHandPosition_y;LHandPosition_z;LHandRotation_x;LHandRotation_y;LHandRotation_z;LHandVelocity_x;LHandVelocity_y;LHandVelocity_z;LWristTwist;BallStatus;BallPosX;BallPosY;BallPosZ;
67450;0.0420;15.2280;1.5844;-0.0048;3.0518;272.4594;352.7956;True;True;15.0728;1.1798;0.2311;2.0856;289.2787;1.0149;0.0018;-0.0110;0.0038;0.0000;True;True;15.0438;1.2114;-0.2632;3.0293;254.5697;16.8173;0.0052;0.0108;0.0068;0.0000;1;En movimiento;4.9139;1.1537;-1.0556
67453;0.0836;15.2275;1.5844;-0.0052;3.1196;272.3606;352.8480;True;True;15.0727;1.1794;0.2311;2.2119;289.1778;0.8943;-0.0036;-0.0106;-0.0028;0.0000;True;True;15.0440;1.2118;-0.2627;3.0131;254.6151;16.8708;0.0030;0.0056;0.0130;0.0000;1;En movimiento;5.0381;1.1501;-1.0445
67456;0.1255;15.2272;1.5842;-0.0053;3.2374;272.2512;352.9393;True;True;15.0727;1.1792;0.2307;2.2718;289.0839;0.8867;-0.0004;-0.0017;-0.0117;0.0000;True;True;15.0441;1.2117;-0.2621;3.0447;254.7003;16.8061;0.0029;-0.0064;0.0142;0.0000;1;En movimiento;5.1632;1.1521;-1.0333
67459;0.1665;15.2269;1.5839;-0.0054;3.3390;272.1593;352.9908;True;True;15.0725;1.1790;0.2304;2.3083;289.0032;0.8146;-0.0057;-0.0053;-0.0086;0.0000;True;True;15.0441;1.2112;-0.2616;3.1236;254.8090;16.7574;0.0005;-0.0127;0.0110;0.0000;1;En movimiento;5.2857;1.1421;-1.0224
67462;0.2084;15.2262;1.5839;-0.0056;3.4577;272.1109;353.0298;True;True;15.0723;1.1788;0.2299;2.3890;288.9260;0.8535;-0.0031;-0.0025;-0.0089;0.0000;True;True;15.0443;1.2107;-0.2612;3.2523;254.8484;16.7035;0.0070;-0.0135;0.0098;0.0000;1;En movimiento;5.4108;1.1386;-1.0113
67465;0.2498;15.2260;1.5838;-0.0056;3.5215;272.0746;353.0855;True;True;15.0720;1.1787;0.2296;2.4741;288.8639;0.8881;-0.0059;-0.0038;-0.0052;0.0000;True;True;15.0445;1.2101;-0.2612;3.3830;254.8336;16.7254;0.0041;-0.0129;-0.0045;0.0000;1;En movimiento;5.5347;1.1467;-1.0002
67468;0.2915;15.2258;1.5838;-0.0057;3.5415;272.0480;353.1264;True;True;15.0718;1.1786;0.2296;2.5298;288.8228;0.9237;-0.0045;-0.0011;0.0020;0.0000;True;True;15.0447;1.2098;-0.2615;3.4845;254.7278;16.7349;0.0060;-0.0053;-0.0037;0.0000;1;En movimiento;5.6593;1.1308;-0.9891
67471;0.3329;15.2253;1.5839;-0.0059;3.5439;271.9982;353.2028;True;True;15.0716;1.1785;0.2299;2.6068;288.8840;0.9903;-0.0053;-0.0020;0.0111;0.0000;True;True;15.0450;1.2094;-0.2622;3.5558;254.5572;16.7320;0.0064;-0.0079;-0.0248;0.0000;1;En movimiento;5.7831;1.1273;-0.9781
67474;0.3748;15.2251;1.5839;-0.0061;3.5572;271.9484;353.2433;True;True;15.0716;1.1786;0.2304;2.6516;288.9900;0.9825;-0.0003;0.0034;0.0118;0.0000;True;True;15.0452;1.2093;-0.2631;3.6243;254.3198;16.8061;0.0050;-0.0006;-0.0188;0.0000;1;En movimiento;5.9081;1.1414;-0.9669
67477;0.4162;15.2248;1.5839;-0.0062;3.5745;271.9071;353.3064;True;True;15.0716;1.1787;0.2311;2.6690;289.1260;1.0343;0.0021;0.0019;0.0155;0.0000;True;True;15.0454;1.2092;-0.2643;3.6589;254.0265;16.8371;0.0039;-0.0009;-0.0283;0.0000;1;En movimiento;6.0319;1.1197;-0.9559
