Frame;Time;HeadPosition_x;HeadPosition_y;HeadPosition_z;HeadRotation_x;HeadRotation_y;HeadRotation_z;HandDetectedR;HighConfidenceR;RHandPosition_x;RHandPosition_y;RHandPosition_z;RHandRotation_x;RHandRotation_y;RHandRotation_z;RHandVelocity_x;RHandVelocity_y;RHandVelocity_z;RWristTwist;HandDetectedL;HighConfidenceL;LHandPosition_x;LHandPosition_y;LHandPosition_z;LHandRotation_x;LHandRotation_y;LHandRotation_z;LHandVelocity_x;LHandVelocity_y;LHandVelocity_z;LWristTwist;BallStatus;BallPosX;BallPosY;BallPosZ;
32721;0.0408;15.3400;1.5744;-0.0958;6.7134;273.5899;353.6591;True;True;15.1504;1.2255;0.1218;354.5461;285.3694;351.7798;0.0292;0.0265;0.0009;0.0000;True;True;15.1522;1.2372;-0.3025;354.1224;252.6076;18.3721;0.0305;0.0298;0.0058;0.0000;1;En movimiento;5.1481;1.1590;-0.9945
32724;0.0824;15.3411;1.5742;-0.0945;6.7300;273.7112;353.5695;True;True;15.1511;1.2265;0.1224;354.2638;285.2322;352.2653;0.0108;0.0249;0.0135;0.0000;True;True;15.1531;1.2382;-0.3022;353.8176;252.3458;18.0934;0.0206;0.0239;0.0086;0.0000;1;En movimiento;5.5154;1.1634;-0.9207
32727;0.1234;15.3425;1.5741;-0.0934;6.6959;273.7933;353.4225;True;True;15.1514;1.2276;0.1232;354.1220;285.1033;352.1364;0.0043;0.0267;0.0269;0.0000;True;True;15.1539;1.2392;-0.3018;353.5905;252.0667;18.1656;0.0144;0.0188;0.0107;0.0000;1;En movimiento;5.8772;1.1602;-0.8480
32730;0.1651;15.3438;1.5744;-0.0921;6.5946;273.8226;353.3535;True;True;15.1514;1.2295;0.1245;353.7987;285.0952;352.2770;0.0028;0.0580;0.0315;0.0000;True;True;15.1547;1.2403;-0.3010;353.2446;252.1873;18.2868;0.0197;0.0294;0.0249;0.0000;1;En movimiento;6.2451;1.1613;-0.7741
32733;0.2070;15.3450;1.5747;-0.0911;6.4864;273.8186;353.3418;True;True;15.1515;1.2316;0.1268;353.5883;285.7416;351.8917;0.0036;0.0455;0.0622;0.0000;True;True;15.1551;1.2413;-0.2998;352.8652;252.1816;18.0297;-0.0027;0.0102;0.0311;0.0000;1;En movimiento;6.6141;1.1719;-0.6999
32736;0.2486;15.3459;1.5748;-0.0902;6.3668;273.8391;353.2540;True;True;15.1515;1.2333;0.1285;353.2314;285.9286;351.5931;0.0021;0.0349;0.0325;0.0000;True;True;15.1550;1.2417;-0.2989;352.7905;252.1037;17.9832;-0.0033;0.0051;0.0184;0.0000;1;En movimiento;6.9819;1.1629;-0.6261
32739;0.2904;15.3459;1.5749;-0.0889;6.3161;274.0374;353.1453;True;True;15.1520;1.2339;0.1298;352.9809;286.1840;351.6976;0.0114;-0.0016;0.0306;0.0000;True;True;15.1542;1.2419;-0.2967;352.8062;252.3179;18.2314;-0.0335;-0.0006;0.0816;0.0000;1;En movimiento;7.3503;1.1640;-0.5520
32742;0.3319;15.3456;1.5746;-0.0874;6.3327;274.4145;353.0534;True;True;15.1525;1.2329;0.1307;353.0676;286.5052;351.5437;0.0200;-0.0357;0.0203;0.0000;True;True;15.1524;1.2415;-0.2932;352.6807;252.9902;17.7650;-0.0505;-0.0160;0.0867;0.0000;1;En movimiento;7.7162;1.1806;-0.4785
32745;0.3741;15.3447;1.5742;-0.0853;6.3996;275.1120;352.7628;True;True;15.1539;1.2301;0.1318;353.4745;287.0270;351.5079;0.0290;-0.0662;0.0240;0.0000;True;True;15.1499;1.2405;-0.2891;352.6760;253.4065;17.0605;-0.0635;-0.0243;0.0885;0.0000;1;En movimiento;8.0886;1.1658;-0.4037
32748;0.4155;15.3433;1.5744;-0.0819;6.6822;276.4146;352.3486;True;True;15.1564;1.2261;0.1359;353.8822;288.5168;351.1319;0.0788;-0.1206;0.1482;0.0000;True;True;15.1455;1.2385;-0.2837;353.2234;254.5312;17.2483;-0.1246;-0.0517;0.1581;0.0000;1;En movimiento;8.4540;1.1670;-0.3303
32751;0.4571;15.3415;1.5746;-0.0764;6.5629;278.6636;351.9209;True;True;15.1608;1.2200;0.1463;355.4144;292.0212;349.3145;0.1328;-0.1613;0.3100;0.0000;True;True;15.1397;1.2365;-0.2766;353.7909;256.0448;16.9291;-0.1471;-0.0473;0.1833;0.0000;1;En movimiento;8.8213;1.1896;-0.2565
32754;0.4985;15.3396;1.5743;-0.0693;6.7119;281.4614;350.7277;True;True;15.1669;1.2120;0.1626;358.1347;295.9371;346.6854;0.1527;-0.1841;0.3881;0.0000;True;True;15.1325;1.2340;-0.2674;354.4261;257.7951;16.5939;-0.1909;-0.0682;0.2401;0.0000;1;En movimiento;9.1862;1.1687;-0.1832
32757;0.5403;15.3370;1.5723;-0.0597;6.7386;284.5031;349.7025;True;True;15.1734;1.2052;0.1902;359.6428;302.0482;353.0898;0.1754;-0.1631;0.8236;0.0000;True;True;15.1240;1.2315;-0.2554;355.2655;260.8533;15.9902;-0.2063;-0.0552;0.3135;0.0000;1;En movimiento;9.5553;1.1701;-0.1091
