Frame;Time;HeadPosition_x;HeadPosition_y;HeadPosition_z;HeadRotation_x;HeadRotation_y;HeadRotation_z;HandDetectedR;HighConfidenceR;RHandPosition_x;RHandPosition_y;RHandPosition_z;RHandRotation_x;RHandRotation_y;RHandRotation_z;RHandVelocity_x;RHandVelocity_y;RHandVelocity_z;RWristTwist;HandDetectedL;HighConfidenceL;LHandPosition_x;LHandPosition_y;LHandPosition_z;LHandRotation_x;LHandRotation_y;LHandRotation_z;LHandVelocity_x;LHandVelocity_y;LHandVelocity_z;LWristTwist;BallStatus;BallPosX;BallPosY;BallPosZ;
89038;0.0423;15.4566;1.5876;-0.0122;1.6521;272.4504;354.1471;True;True;15.2647;1.1843;0.1776;5.3841;285.7692;0.1119;0.0816;0.0064;0.0665;0.0000;True;True;15.2285;1.2086;-0.2162;0.2418;268.4411;37.5078;0.0402;-0.0392;-0.0331;0.0000;1;En movimiento;4.9120;1.1624;-1.0393
89041;0.0846;15.4571;1.5876;-0.0126;1.7167;272.5261;354.2336;True;True;15.2677;1.1851;0.1798;5.4588;286.6823;359.5276;0.0785;0.0468;0.0484;0.0000;True;True;15.2303;1.2080;-0.2177;0.3091;267.5258;35.3984;0.0441;-0.0072;-0.0285;0.0000;1;En movimiento;5.0354;1.1630;-1.0119
89044;0.1259;15.4576;1.5875;-0.0132;1.7936;272.4711;354.3321;True;True;15.2714;1.1880;0.1806;4.0912;286.7825;358.0009;0.0876;0.0788;-0.0096;0.0000;True;True;15.2320;1.2079;-0.2188;0.3427;267.0872;34.0319;0.0456;0.0032;-0.0314;0.0000;1;En movimiento;5.1562;1.1657;-0.9851
89047;0.1672;15.4580;1.5875;-0.0140;1.8420;272.3415;354.3646;True;True;15.2739;1.1909;0.1789;3.2250;285.6165;357.4102;0.0520;0.0675;-0.0502;0.0000;True;True;15.2341;1.2087;-0.2197;0.3363;266.1101;32.2472;0.0502;0.0284;-0.0143;0.0000;1;En movimiento;5.2769;1.1759;-0.9584
89050;0.2080;15.4586;1.5871;-0.0149;2.0793;272.1560;354.3632;True;True;15.2754;1.1937;0.1767;2.8194;286.1644;358.3493;0.0536;0.0824;-0.0492;0.0000;True;True;15.2365;1.2099;-0.2200;0.1181;265.7289;30.6756;0.0635;0.0299;0.0024;0.0000;1;En movimiento;5.3961;1.1804;-0.9319
89053;0.2503;15.4593;1.5866;-0.0157;2.4598;272.0747;354.2098;True;True;15.2774;1.1973;0.1737;1.9472;285.6645;357.7225;0.0475;0.0956;-0.0813;0.0000;True;True;15.2392;1.2109;-0.2202;359.8209;266.0710;29.9687;0.0704;0.0238;-0.0060;0.0000;1;En movimiento;5.5197;1.1732;-0.9045
89056;0.2926;15.4600;1.5863;-0.0161;2.6771;272.1460;353.9942;True;True;15.2784;1.2005;0.1708;1.0860;285.2444;358.2053;0.0235;0.0840;-0.0689;0.0000;True;True;15.2422;1.2115;-0.2198;359.5473;266.0839;28.7137;0.0854;0.0144;0.0164;0.0000;1;En movimiento;5.6434;1.1897;-0.8771
89059;0.3330;15.4611;1.5858;-0.0162;2.9665;272.3795;353.7866;True;True;15.2795;1.2046;0.1689;0.1507;286.1004;359.4502;0.0334;0.1156;-0.0480;0.0000;True;True;15.2453;1.2112;-0.2195;359.4257;266.2468;27.6744;0.0692;-0.0157;0.0068;0.0000;1;En movimiento;5.7612;1.1941;-0.8509
89062;0.3742;15.4622;1.5854;-0.0164;3.2298;272.6589;353.7180;True;True;15.2801;1.2093;0.1671;358.4406;284.7892;359.0702;-0.0060;0.0977;-0.0384;0.0000;True;True;15.2486;1.2102;-0.2192;359.6436;265.9382;26.6047;0.0847;-0.0266;0.0083;0.0000;1;En movimiento;5.8816;1.1808;-0.8242
89065;0.4161;15.4637;1.5849;-0.0167;3.6049;273.0004;353.6451;True;True;15.2792;1.2128;0.1665;358.1297;285.4524;1.0442;-0.0273;0.0785;-0.0081;0.0000;True;True;15.2519;1.2086;-0.2187;0.1473;265.8717;26.1529;0.0674;-0.0462;0.0075;0.0000;1;En movimiento;6.0041;1.1837;-0.7971
89068;0.4586;15.4652;1.5846;-0.0176;3.8244;273.4025;353.5985;True;True;15.2785;1.2163;0.1662;357.7518;285.3237;1.7688;-0.0203;0.0779;-0.0059;0.0000;True;True;15.2549;1.2066;-0.2182;0.6026;266.2079;26.1021;0.0718;-0.0546;0.0195;0.0000;1;En movimiento;6.1284;1.1861;-0.7695
89071;0.5001;15.4669;1.5844;-0.0181;4.0084;273.8650;353.5213;True;True;15.2788;1.2204;0.1668;357.3892;284.8194;2.0825;0.0190;0.1140;0.0281;0.0000;True;True;15.2577;1.2044;-0.2177;0.9704;266.2925;25.6278;0.0617;-0.0582;0.0107;0.0000;1;En movimiento;6.2496;1.1890;-0.7426
89074;0.5416;15.4687;1.5842;-0.0187;4.1623;274.3822;353.4682;True;True;15.2798;1.2247;0.1684;356.6780;285.6221;2.4209;0.0257;0.1023;0.0464;0.0000;True;True;15.2603;1.2024;-0.2175;1.4010;265.9984;24.5395;0.0652;-0.0468;-0.0043;0.0000;1;En movimiento;6.3708;1.1919;-0.7157
89077;0.5836;15.4709;1.5839;-0.0189;4.3161;275.1602;353.2799;True;True;15.2811;1.2284;0.1703;356.3116;286.0941;2.2986;0.0335;0.0806;0.0524;0.0000;True;True;15.2628;1.2002;-0.2179;1.8548;266.2277;25.0366;0.0571;-0.0545;-0.0097;0.0000;1;En movimiento;6.4937;1.1943;-0.6885
89080;0.6251;15.4729;1.5836;-0.0187;4.5496;276.4422;353.2104;True;True;15.2833;1.2314;0.1727;356.2043;287.0662;2.3856;0.0653;0.0667;0.0658;0.0000;True;True;15.2652;1.1982;-0.2182;2.3295;266.3819;25.2704;0.0631;-0.0497;-0.0085;0.0000;1;En movimiento;6.6149;1.1973;-0.6616
89083;0.6665;15.4750;1.5832;-0.0178;4.8226;278.5330;353.1611;True;True;15.2867;1.2336;0.1747;355.9478;287.4278;1.9113;0.0821;0.0427;0.0417;0.0000;True;True;15.2677;1.1966;-0.2185;2.6008;266.1157;24.5823;0.0567;-0.0373;-0.0090;0.0000;1;En movimiento;6.7357;1.2003;-0.6348
89086;0.7087;15.4772;1.5824;-0.0165;5.1370;281.2741;353.0488;True;True;15.2907;1.2346;0.1763;355.9491;288.0498;1.9583;0.1058;0.0173;0.0348;0.0000;True;True;15.2705;1.1951;-0.2192;2.8422;265.9182;24.1962;0.0727;-0.0323;-0.0149;0.0000;1;En movimiento;6.8591;1.2028;-0.6074
89089;0.7497;15.4795;1.5818;-0.0139;5.2749;284.7768;353.2209;True;True;15.2957;1.2348;0.1775;356.0080;288.8445;2.3751;0.1226;-0.0042;0.0276;0.0000;True;True;15.2736;1.1938;-0.2195;2.8625;265.5687;23.3115;0.0736;-0.0295;-0.0021;0.0000;1;En movimiento;6.9790;1.2057;-0.5808
89092;0.7918;15.4818;1.5813;-0.0118;5.3261;287.9753;353.4867;True;True;15.3018;1.2342;0.1786;356.1113;289.7148;2.4698;0.1556;-0.0152;0.0283;0.0000;True;True;15.2769;1.1923;-0.2196;2.5932;265.6271;22.2759;0.0774;-0.0476;-0.0011;0.0000;1;En movimiento;7.1019;1.2089;-0.5536
89095;0.8335;15.4841;1.5806;-0.0104;5.4905;290.4693;353.4442;True;True;15.3089;1.2328;0.1796;356.1490;290.1661;1.7232;0.1656;-0.0407;0.0213;0.0000;True;True;15.2793;1.1896;-0.2193;2.6687;266.2254;21.6350;0.0465;-0.0652;0.0038;0.0000;1;En movimiento;7.2237;1.2114;-0.5266
89098;0.8750;15.4862;1.5800;-0.0099;5.7081;292.1992;353.2689;True;True;15.3159;1.2305;0.1794;356.6387;290.4654;1.4085;0.1624;-0.0563;-0.0346;0.0000;True;True;15.2812;1.1871;-0.2194;3.3192;266.6598;21.7209;0.0388;-0.0584;-0.0017;0.0000;1;En movimiento;7.3452;1.2145;-0.4996
89101;0.9169;15.4878;1.5796;-0.0107;5.8616;292.9989;352.9873;True;True;15.3221;1.2269;0.1793;357.3471;290.4092;2.3361;0.1522;-0.0920;0.0060;0.0000;True;True;15.2823;1.1851;-0.2192;3.6964;267.3573;21.4668;0.0233;-0.0426;0.0075;0.0000;1;En movimiento;7.4673;1.2177;-0.4725
89104;0.9584;15.4886;1.5797;-0.0128;5.8696;292.9768;352.7025;True;True;15.3284;1.2234;0.1790;357.7922;290.7657;2.3215;0.1326;-0.0813;-0.0117;0.0000;True;True;15.2828;1.1836;-0.2192;3.9142;267.9472;21.0098;0.0073;-0.0305;-0.0066;0.0000;1;En movimiento;7.5888;1.2202;-0.4456
89107;0.9996;15.4888;1.5800;-0.0156;5.6849;292.1997;352.4437;True;True;15.3335;1.2193;0.1789;358.6211;291.2809;2.2764;0.1093;-0.1015;-0.0092;0.0000;True;True;15.2828;1.1830;-0.2195;4.1025;268.1064;20.4402;-0.0044;-0.0039;-0.0141;0.0000;1;En movimiento;7.7090;1.2233;-0.4189
89110;1.0418;15.4882;1.5807;-0.0191;5.3048;290.8015;352.1366;True;True;15.3369;1.2146;0.1775;359.8034;291.0908;2.3342;0.0732;-0.1177;-0.0430;0.0000;True;True;15.2824;1.1832;-0.2207;4.1392;268.4075;20.9338;-0.0125;0.0053;-0.0357;0.0000;1;En movimiento;7.8325;1.2267;-0.3915
89113;1.0836;15.4869;1.5814;-0.0229;4.8203;289.0944;351.8428;True;True;15.3392;1.2097;0.1756;0.8949;290.9833;2.7931;0.0514;-0.1224;-0.0498;0.0000;True;True;15.2822;1.1837;-0.2216;4.0126;268.2166;20.9659;-0.0070;0.0143;-0.0239;0.0000;1;En movimiento;7.9546;1.2293;-0.3644
89116;1.1251;15.4853;1.5816;-0.0266;4.4491;287.3237;351.6388;True;True;15.3402;1.2049;0.1732;1.9760;291.0027;3.1542;0.0195;-0.1112;-0.0649;0.0000;True;True;15.2820;1.1843;-0.2224;3.8423;267.9946;20.9124;0.0005;0.0121;-0.0169;0.0000;1;En movimiento;8.0759;1.2326;-0.3375
89119;1.1673;15.4832;1.5815;-0.0302;4.2423;285.6887;351.5497;True;True;15.3404;1.2009;0.1700;2.7996;290.5528;3.3672;-0.0033;-0.0943;-0.0842;0.0000;True;True;15.2826;1.1847;-0.2229;3.6880;267.8051;21.0190;0.0199;0.0045;-0.0064;0.0000;1;En movimiento;8.1990;1.2894;-0.3102
89122;1.2091;15.4810;1.5810;-0.0334;4.2957;284.2822;351.6992;True;True;15.3396;1.1973;0.1660;3.3687;289.9850;3.7472;-0.0299;-0.0895;-0.1068;0.0000;True;True;15.2843;1.1845;-0.2229;3.4766;267.6055;20.8232;0.0374;-0.0141;0.0022;0.0000;1;En movimiento;8.3212;1.2387;-0.2831
89125;1.2503;15.4787;1.5805;-0.0359;4.3821;283.0070;351.9576;True;True;15.3380;1.1940;0.1615;4.2509;289.1495;3.7379;-0.0443;-0.0740;-0.1139;0.0000;True;True;15.2868;1.1827;-0.2225;3.6973;268.2027;21.8559;0.0539;-0.0424;0.0102;0.0000;1;En movimiento;8.4417;1.2419;-0.2564
89128;1.2934;15.4763;1.5800;-0.0379;4.5269;282.0057;352.2305;True;True;15.3359;1.1913;0.1570;5.0008;288.4062;3.7715;-0.0592;-0.0660;-0.1189;0.0000;True;True;15.2887;1.1800;-0.2226;4.8121;269.0012;24.4316;0.0557;-0.0788;-0.0083;0.0000;1;En movimiento;8.5676;1.3045;-0.2285
89131;1.3335;15.4742;1.5795;-0.0392;4.7200;281.1967;352.5466;True;True;15.3338;1.1893;0.1522;5.2350;287.6104;3.7107;-0.0591;-0.0451;-0.1110;0.0000;True;True;15.2910;1.1773;-0.2219;6.0031;268.2321;25.7007;0.0514;-0.0633;0.0419;0.0000;1;En movimiento;8.6847;1.2480;-0.2025
89134;1.3749;15.4724;1.5790;-0.0402;4.9189;280.5682;352.7840;True;True;15.3313;1.1880;0.1477;5.6241;286.5599;3.7932;-0.0518;-0.0252;-0.1001;0.0000;True;True;15.2928;1.1746;-0.2188;6.7431;268.3090;26.3183;0.0405;-0.0676;0.0803;0.0000;1;En movimiento;8.8056;1.2514;-0.1757
