Frame;Time;HeadPosition_x;HeadPosition_y;HeadPosition_z;HeadRotation_x;HeadRotation_y;HeadRotation_z;HandDetectedR;HighConfidenceR;RHandPosition_x;RHandPosition_y;RHandPosition_z;RHandRotation_x;RHandRotation_y;RHandRotation_z;RHandVelocity_x;RHandVelocity_y;RHandVelocity_z;RWristTwist;HandDetectedL;HighConfidenceL;LHandPosition_x;LHandPosition_y;LHandPosition_z;LHandRotation_x;LHandRotation_y;LHandRotation_z;LHandVelocity_x;LHandVelocity_y;LHandVelocity_z;LWristTwist;BallStatus;BallPosX;BallPosY;BallPosZ;
48352;0.0416;15.4071;1.5799;-0.0163;6.8154;273.4964;352.6787;True;True;15.1773;1.2900;0.1943;345.0353;289.0993;352.8240;0.0488;-0.0132;0.0513;0.0000;True;True;15.1765;1.2988;-0.2319;343.6342;255.1904;9.1117;0.0038;-0.0206;0.0224;0.0000;1;En movimiento;5.1545;1.1675;-0.9900
48355;0.0826;15.4081;1.5803;-0.0166;6.5915;273.5900;352.7050;True;True;15.1794;1.2899;0.1958;344.9540;289.2680;352.6331;0.0430;-0.0027;0.0293;0.0000;True;True;15.1772;1.2989;-0.2302;343.3117;255.2241;8.1029;0.0250;0.0138;0.0521;0.0000;1;En movimiento;5.5154;1.1775;-0.9143
48358;0.1246;15.4084;1.5807;-0.0168;6.4001;273.6702;352.6694;True;True;15.1814;1.2900;0.1971;344.7837;289.3806;352.8283;0.0500;-0.0002;0.0369;0.0000;True;True;15.1776;1.2994;-0.2286;342.8156;256.2308;7.0891;0.0060;0.0124;0.0309;0.0000;1;En movimiento;5.8852;1.1935;-0.8368
48361;0.1661;15.4091;1.5810;-0.0170;6.3053;273.7628;352.6466;True;True;15.1837;1.2905;0.1989;344.1605;290.1084;352.6358;0.0561;0.0081;0.0519;0.0000;True;True;15.1775;1.2994;-0.2283;342.9076;256.4310;7.1962;-0.0065;-0.0038;-0.0097;0.0000;1;En movimiento;6.2498;1.1974;-0.7604
48364;0.2076;15.4095;1.5811;-0.0173;6.3172;273.8274;352.5725;True;True;15.1851;1.2904;0.2004;344.0303;290.5197;352.3359;0.0230;-0.0055;0.0236;0.0000;True;True;15.1768;1.2991;-0.2283;343.1842;256.5393;7.4384;-0.0289;-0.0163;-0.0057;0.0000;1;En movimiento;6.6150;1.2076;-0.6838
48367;0.2490;15.4092;1.5812;-0.0176;6.3205;274.0254;352.5544;True;True;15.1871;1.2904;0.2022;344.0486;291.6157;352.8961;0.0651;0.0061;0.0591;0.0000;True;True;15.1764;1.2989;-0.2285;343.4314;256.5178;7.4063;-0.0026;-0.0023;-0.0026;0.0000;1;En movimiento;6.9800;1.2179;-0.6073
48370;0.2907;15.4091;1.5815;-0.0177;6.1977;274.3882;352.5159;True;True;15.1895;1.2901;0.2040;343.6874;292.7187;352.2984;0.0474;-0.0177;0.0359;0.0000;True;True;15.1760;1.2982;-0.2291;343.3509;256.0934;7.2065;-0.0098;-0.0223;-0.0173;0.0000;1;En movimiento;7.3470;1.2276;-0.5304
48373;0.3325;15.4084;1.5820;-0.0180;5.9510;274.7198;352.5187;True;True;15.1906;1.2885;0.2046;343.7473;292.7420;352.9852;0.0104;-0.0515;0.0117;0.0000;True;True;15.1753;1.2967;-0.2296;343.5357;255.8927;7.8666;-0.0231;-0.0484;-0.0131;0.0000;1;En movimiento;7.7143;1.2380;-0.4534
48376;0.3741;15.4071;1.5823;-0.0185;5.8133;275.1544;352.4527;True;True;15.1903;1.2854;0.2057;344.3411;293.5478;354.1889;-0.0441;-0.0772;0.0298;0.0000;True;True;15.1741;1.2943;-0.2293;344.0118;255.9176;8.3650;-0.0250;-0.0571;0.0129;0.0000;1;En movimiento;8.0803;1.2301;-0.3767
48379;0.4158;15.4063;1.5828;-0.0185;5.5976;275.7243;352.3571;True;True;15.1901;1.2804;0.2073;345.6740;294.2644;353.8453;-0.0197;-0.1240;0.0280;0.0000;True;True;15.1721;1.2910;-0.2281;344.5836;256.2437;8.8211;-0.0546;-0.0848;0.0367;0.0000;1;En movimiento;8.4475;1.2581;-0.2997
48382;0.4570;15.4053;1.5835;-0.0180;5.3275;276.8090;352.2446;True;True;15.1904;1.2750;0.2095;346.6419;295.0507;354.6392;0.0209;-0.1227;0.0679;0.0000;True;True;15.1696;1.2869;-0.2256;345.3238;256.9215;8.3820;-0.0568;-0.0926;0.0615;0.0000;1;En movimiento;8.8098;1.2684;-0.2237
48385;0.4995;15.4038;1.5848;-0.0166;4.9100;278.7133;351.9449;True;True;15.1912;1.2680;0.2136;348.0585;295.9386;354.3761;-0.0244;-0.2061;0.1192;0.0000;True;True;15.1667;1.2823;-0.2230;346.0950;257.4625;8.4354;-0.0729;-0.1292;0.0649;0.0000;1;En movimiento;9.1843;1.3026;-0.1452
48388;0.5406;15.4024;1.5857;-0.0148;4.4518;281.1335;351.7020;True;True;15.1936;1.2600;0.2193;350.2324;298.3158;354.8331;0.0555;-0.2064;0.1487;0.0000;True;True;15.1637;1.2768;-0.2189;346.9504;258.2635;8.9256;-0.0827;-0.1409;0.1147;0.0000;1;En movimiento;9.5462;1.3148;-0.0694
48391;0.5819;15.4006;1.5862;-0.0130;4.0606;283.9753;351.1526;True;True;15.1975;1.2517;0.2278;351.7878;301.7668;355.6041;0.1019;-0.1808;0.2048;0.0000;True;True;15.1592;1.2699;-0.2131;347.6927;260.0212;8.5259;-0.1131;-0.1701;0.1383;0.0000;1;En movimiento;9.9090;1.2991;0.0067
48394;0.6239;15.3988;1.5853;-0.0112;3.8260;286.7413;350.4471;True;True;15.2036;1.2453;0.2407;353.2949;305.5237;356.0832;0.1806;-0.1090;0.3649;0.0000;True;True;15.1537;1.2617;-0.2073;348.7894;261.5454;8.0545;-0.1398;-0.2055;0.1339;0.0000;1;En movimiento;10.2788;1.3098;0.0842
48397;0.6662;15.3967;1.5839;-0.0076;3.3125;289.5896;350.2158;True;True;15.2129;1.2462;0.2613;352.7878;311.8212;357.6570;0.2506;0.1209;0.6005;0.0000;True;True;15.1476;1.2532;-0.2016;350.0452;262.7439;7.4730;-0.1550;-0.2008;0.1430;0.0000;1;En movimiento;10.6511;1.3199;0.1622
48400;0.7072;15.3952;1.5828;-0.0018;3.3838;292.2617;350.3640;True;True;15.2269;1.2596;0.2963;349.7875;318.6685;358.0782;0.3413;0.3662;0.9304;0.0000;True;True;15.1415;1.2460;-0.1957;350.9182;263.4160;6.9440;-0.1368;-0.1506;0.1343;0.0000;1;En movimiento;11.0118;1.3303;0.2379
48403;0.7493;15.3945;1.5830;0.0074;3.9809;295.2892;351.2314;True;True;15.2428;1.2841;0.3426;347.5633;327.5722;357.2414;0.3881;0.6936;1.1982;0.0000;True;True;15.1360;1.2414;-0.1892;352.0210;263.6071;6.6899;-0.1239;-0.0838;0.1723;0.0000;1;En movimiento;11.3822;1.3410;0.3155
48406;0.7911;15.3944;1.5842;0.0198;3.9616;298.4823;351.4116;True;True;15.2596;1.3200;0.3948;344.1661;334.8164;357.5537;0.4203;0.9499;1.3026;0.0000;True;True;15.1330;1.2409;-0.1813;352.9250;263.6924;6.5331;-0.0504;0.0204;0.2007;0.0000;1;En movimiento;11.7505;1.3511;0.3927
48409;0.8328;15.3938;1.5842;0.0336;3.6720;300.6205;351.3468;True;True;15.2728;1.3613;0.4508;340.9972;341.3709;1.2538;0.2769;1.0185;1.3624;0.0000;True;True;15.1318;1.2433;-0.1709;351.2721;264.2039;5.9993;-0.0432;0.0516;0.2664;0.0000;1;En movimiento;12.1171;1.3617;0.4696
48412;0.8748;15.3923;1.5832;0.0510;3.0954;301.3759;351.4075;True;True;15.2821;1.4057;0.5115;338.7770;344.2235;2.9731;0.2600;1.1617;1.5259;0.0000;True;True;15.1285;1.2443;-0.1589;350.2836;264.6355;4.9144;-0.0956;0.0146;0.2982;0.0000;1;En movimiento;12.4871;1.4132;0.5471
48415;0.9163;15.3897;1.5826;0.0732;2.7383;301.9122;350.9919;True;True;15.2906;1.4531;0.5710;334.5957;352.0453;359.9060;0.0946;1.1424;1.3803;0.0000;True;True;15.1244;1.2453;-0.1458;350.3586;264.4456;3.4616;-0.0872;0.0391;0.3251;0.0000;1;En movimiento;12.8522;1.3825;0.6237
48418;0.9574;15.3860;1.5828;0.1026;0.7703;303.2802;351.7584;True;True;15.2868;1.5032;0.6317;330.7500;352.8384;8.5057;-0.1063;1.1628;1.5036;0.0000;True;True;15.1223;1.2467;-0.1325;350.3608;263.1770;2.6863;-0.0202;0.0220;0.3105;0.0000;1;En movimiento;13.2135;1.3930;0.6994
48421;0.9997;15.3818;1.5858;0.1388;359.5451;305.7871;353.2569;True;True;15.2863;1.5531;0.7023;334.3815;353.8635;5.1839;0.0871;1.1729;1.8072;0.0000;True;True;15.1252;1.2505;-0.1183;351.7327;260.8463;358.9844;0.1522;0.1595;0.3460;0.0000;1;En movimiento;13.5866;1.4502;0.7776
48424;1.0413;15.3759;1.5904;0.1817;358.0063;309.0493;355.2112;True;True;15.2888;1.5943;0.7806;338.8310;359.8888;356.0157;-0.0364;0.9138;1.9479;0.0000;True;True;15.1356;1.2576;-0.1047;351.8596;258.7711;357.4265;0.2810;0.1683;0.3467;0.0000;1;En movimiento;13.9521;1.4141;0.8542
48427;1.0829;15.3679;1.6030;0.2298;355.6214;312.3578;358.3867;True;True;15.2845;1.6237;0.8563;342.4330;2.7836;355.4557;-0.0413;0.5538;1.8669;0.0000;True;True;15.1505;1.2660;-0.0897;352.0811;256.3619;352.6396;0.3928;0.2084;0.3583;0.0000;1;En movimiento;14.3179;1.4248;0.9309
48430;1.1249;15.3582;1.6172;0.2789;351.6958;315.7194;1.3089;True;True;15.2776;1.6260;0.9345;351.1566;357.4560;350.7696;-0.2675;-0.1042;1.9029;0.0000;True;True;15.1681;1.2730;-0.0774;356.3630;252.4826;351.7260;0.4459;0.1639;0.2788;0.0000;1;En movimiento;14.6883;1.4876;1.0086
48433;1.1665;15.3488;1.6224;0.3270;349.3399;318.9235;1.2403;True;True;15.2712;1.6103;1.0026;0.8977;350.6294;352.4485;0.1065;-0.4992;1.4128;0.0000;True;True;15.1880;1.2793;-0.0650;3.3658;248.9008;354.4653;0.4751;0.1408;0.3147;0.0000;1;En movimiento;15.0541;1.4460;1.0852
48436;1.2081;15.3390;1.6252;0.3712;350.4404;320.2394;359.3124;True;True;15.2964;1.6028;1.0382;4.6503;2.8551;358.9120;0.5369;0.0561;0.6519;0.0000;True;True;15.2038;1.2789;-0.0521;9.8468;248.6093;358.3257;0.3184;-0.0968;0.2896;0.0000;1;Parada;15.2993;1.5637;1.1366
48439;1.2507;15.3330;1.6233;0.4065;354.3689;322.0985;356.4961;True;True;15.2923;1.5870;1.0668;358.8672;355.5819;339.4125;-0.6505;-0.6381;0.7421;0.0000;True;True;15.2136;1.2737;-0.0378;15.2891;247.2218;357.4424;0.2196;-0.0974;0.3698;0.0000;-1;;0.0000;0.0000;0.0000
48442;1.2915;15.3317;1.6232;0.4359;355.4719;324.8134;356.9605;True;True;15.2908;1.5687;1.0934;3.4515;351.7033;348.5112;0.1686;-0.3672;0.5369;0.0000;True;True;15.2190;1.2717;-0.0214;14.4602;246.1872;352.4529;0.0652;-0.0721;0.3633;0.0000;-1;;0.0000;0.0000;0.0000
48445;1.3333;15.3339;1.6204;0.4595;355.0908;328.9616;357.3397;True;True;15.2870;1.5591;1.1087;359.0008;350.1916;345.3617;-0.2164;-0.1777;0.3544;0.0000;True;True;15.2162;1.2680;-0.0070;14.9785;248.9876;354.2560;-0.1115;-0.0822;0.3301;0.0000;-1;;0.0000;0.0000;0.0000
48448;1.3756;15.3369;1.6149;0.4790;354.7731;332.1167;357.5728;True;True;15.2772;1.5500;1.1189;356.1608;347.6636;352.3787;-0.1746;-0.2417;0.2083;0.0000;True;True;15.2112;1.2660;0.0064;14.0457;246.4820;354.6333;-0.1169;-0.0407;0.3250;0.0000;-1;;0.0000;0.0000;0.0000
48451;1.4164;15.3409;1.6040;0.4946;355.6342;333.8360;357.1405;True;True;15.2734;1.5441;1.1272;354.9945;346.7079;351.9380;-0.0646;-0.0616;0.1300;0.0000;True;True;15.2052;1.2642;0.0249;12.8511;245.8726;353.9908;-0.1255;-0.0319;0.4576;0.0000;-1;;0.0000;0.0000;0.0000
48454;1.4582;15.3455;1.5934;0.5081;356.6021;335.8472;357.0176;True;True;15.2695;1.5411;1.1302;351.9822;347.3370;350.0278;-0.1136;-0.0885;0.0314;0.0000;True;True;15.2030;1.2634;0.0465;8.9106;250.8008;353.3354;-0.0182;-0.0416;0.4757;0.0000;-1;;0.0000;0.0000;0.0000
48457;1.5007;15.3507;1.5797;0.5186;356.7974;337.8687;356.9987;True;True;15.2642;1.5362;1.1312;350.0514;346.1024;350.3318;-0.0996;-0.1035;0.0028;0.0000;True;True;15.2027;1.2586;0.0650;6.6251;254.1963;352.7495;-0.0042;-0.1562;0.4264;0.0000;-1;;0.0000;0.0000;0.0000
48460;1.5416;15.3538;1.5686;0.5280;357.0131;339.8946;356.3048;True;True;15.2628;1.5320;1.1297;347.5977;347.3310;349.2363;-0.0260;-0.0904;-0.0877;0.0000;True;True;15.2032;1.2513;0.0796;5.6315;257.3752;353.2779;0.0079;-0.1790;0.3052;0.0000;-1;;0.0000;0.0000;0.0000
48463;1.5834;15.3561;1.5667;0.5358;358.5616;341.6145;357.1449;True;True;15.2584;1.5203;1.1233;344.2271;346.6023;345.1074;-0.1580;-0.3609;-0.1648;0.0000;True;True;15.2018;1.2395;0.0874;5.7471;259.6000;358.1073;-0.0527;-0.3342;0.1441;0.0000;-1;;0.0000;0.0000;0.0000
48466;1.6254;15.3592;1.5610;0.5377;0.8599;342.0931;358.3875;True;True;15.2517;1.5008;1.1170;345.8097;342.2361;348.1375;-0.1239;-0.4665;-0.1439;0.0000;True;True;15.1965;1.2252;0.0931;11.3336;257.2667;359.9807;-0.1338;-0.2853;0.1594;0.0000;-1;;0.0000;0.0000;0.0000
48469;1.6677;15.3639;1.5619;0.5363;1.5157;343.4517;359.4259;True;True;15.2482;1.4817;1.1054;346.9610;343.4832;349.7206;-0.1013;-0.4799;-0.3569;0.0000;True;True;15.1946;1.2248;0.0988;11.8398;257.7583;358.4633;-0.0070;0.1000;0.1053;0.0000;-1;;0.0000;0.0000;0.0000
48472;1.7095;15.3688;1.5637;0.5304;1.3554;344.1972;359.0828;True;True;15.2435;1.4636;1.0834;345.6943;339.7263;355.6936;-0.0662;-0.4456;-0.6622;0.0000;True;True;15.1950;1.2295;0.0993;7.8708;261.3528;2.0248;0.0255;0.1103;-0.0177;0.0000;-1;;0.0000;0.0000;0.0000
48475;1.7514;15.3727;1.5673;0.5210;0.4770;344.1937;358.4883;True;True;15.2422;1.4400;1.0509;342.8107;337.4599;359.4352;-0.1497;-0.7052;-0.7818;0.0000;True;True;15.1947;1.2298;0.0956;6.4946;262.0920;5.0035;-0.0344;-0.0451;-0.1236;0.0000;-1;;0.0000;0.0000;0.0000
48478;1.7928;15.3738;1.5700;0.5078;0.0580;342.6089;357.5939;True;True;15.2419;1.4118;1.0086;342.1819;332.6473;4.3433;0.0787;-0.7801;-1.1681;0.0000;True;True;15.1941;1.2264;0.0896;7.0279;260.6995;5.3449;-0.0034;-0.0933;-0.1644;0.0000;-1;;0.0000;0.0000;0.0000
48481;1.8343;15.3729;1.5720;0.4912;359.7106;339.6497;357.8522;True;True;15.2438;1.3742;0.9610;344.2925;325.6039;3.0143;-0.0626;-0.9559;-1.2251;0.0000;True;True;15.1939;1.2211;0.0810;7.0174;261.4086;5.8425;-0.0075;-0.1376;-0.2504;0.0000;-1;;0.0000;0.0000;0.0000
48484;1.8766;15.3696;1.5730;0.4703;0.3598;334.9831;358.0244;True;True;15.2458;1.3358;0.9069;348.8966;321.7911;7.7347;0.1845;-1.0031;-1.4067;0.0000;True;True;15.1951;1.2172;0.0670;6.4788;260.2879;5.8374;0.0436;-0.0823;-0.3968;0.0000;-1;;0.0000;0.0000;0.0000
48487;1.9168;15.3647;1.5744;0.4457;1.1452;328.2095;358.7249;True;True;15.2548;1.2995;0.8517;351.4349;316.7667;3.4523;0.1838;-0.7375;-1.3244;0.0000;True;True;15.1971;1.2156;0.0490;6.2022;258.4504;8.4742;0.0510;-0.0096;-0.4306;0.0000;-1;;0.0000;0.0000;0.0000
48490;1.9592;15.3597;1.5756;0.4161;2.2022;319.4368;358.2690;True;True;15.2614;1.2656;0.7913;352.2880;313.1843;1.6801;0.1640;-0.8182;-1.4176;0.0000;True;True;15.2009;1.2163;0.0290;5.8130;256.3609;11.0097;0.1036;0.0126;-0.4919;0.0000;-1;;0.0000;0.0000;0.0000
48493;2.0009;15.3557;1.5767;0.3826;2.7465;309.8215;358.0236;True;True;15.2706;1.2360;0.7338;354.8069;311.7130;358.0589;0.1608;-0.6656;-1.4250;0.0000;True;True;15.2046;1.2169;0.0088;5.5290;255.5177;12.8840;0.0774;0.0176;-0.4788;0.0000;-1;;0.0000;0.0000;0.0000
48496;2.0423;15.3534;1.5762;0.3462;2.9785;300.5374;356.9326;True;True;15.2717;1.2091;0.6720;0.7968;304.6850;354.1369;-0.0034;-0.6276;-1.4776;0.0000;True;True;15.2081;1.2182;-0.0107;4.8231;255.8397;13.1836;0.0793;0.0382;-0.4765;0.0000;-1;;0.0000;0.0000;0.0000
48499;2.0841;15.3534;1.5730;0.3078;3.4942;292.4814;356.2250;True;True;15.2789;1.1920;0.6171;2.9078;303.5903;356.2925;0.2438;-0.3538;-1.2908;0.0000;True;True;15.2098;1.2190;-0.0300;4.0094;259.1065;12.4208;0.0177;0.0004;-0.4813;0.0000;-1;;0.0000;0.0000;0.0000
48502;2.1252;15.3535;1.5671;0.2684;3.9091;284.4056;356.9310;True;True;15.2820;1.1747;0.5633;1.5195;305.5161;351.5481;-0.0333;-0.4666;-1.3346;0.0000;True;True;15.2090;1.2184;-0.0516;4.1092;261.3517;10.7517;-0.0195;-0.0040;-0.5524;0.0000;-1;;0.0000;0.0000;0.0000
48505;2.1670;15.3541;1.5598;0.2301;3.9634;277.4140;356.2810;True;True;15.2770;1.1587;0.5103;3.5819;303.7360;350.1090;-0.1128;-0.3600;-1.2440;0.0000;True;True;15.2072;1.2182;-0.0768;3.5018;262.1026;10.7049;-0.0599;-0.0208;-0.6399;0.0000;-1;;0.0000;0.0000;0.0000
48508;2.2093;15.3538;1.5520;0.1931;3.4211;273.2846;353.2343;True;True;15.2701;1.1465;0.4620;3.8317;307.8036;351.6442;-0.2498;-0.2597;-1.2306;0.0000;True;True;15.2033;1.2145;-0.1037;2.2493;263.1598;13.9541;-0.1290;-0.1461;-0.6830;0.0000;-1;;0.0000;0.0000;0.0000
48511;2.2501;15.3500;1.5571;0.1589;3.1900;269.6713;350.2713;True;True;15.2573;1.1398;0.4160;5.2558;302.9882;349.0227;-0.3476;-0.1278;-0.9980;0.0000;True;True;15.1950;1.2068;-0.1281;1.4724;263.1600;13.8792;-0.2195;-0.1855;-0.5273;0.0000;-1;;0.0000;0.0000;0.0000
48514;2.2914;15.3461;1.5554;0.1269;1.0410;267.6836;345.0958;True;True;15.2441;1.1374;0.3804;6.8662;302.1900;346.5302;-0.2846;0.0272;-0.7515;0.0000;True;True;15.1879;1.2001;-0.1512;3.5271;259.9335;10.3183;-0.1275;-0.1209;-0.5605;0.0000;-1;;0.0000;0.0000;0.0000
48517;2.3332;15.3437;1.5534;0.0992;2.6411;266.3158;343.4145;True;True;15.2300;1.1489;0.3458;6.1734;302.5412;346.2716;-0.3645;0.3778;-0.8502;0.0000;True;True;15.1844;1.1970;-0.1714;4.3084;261.8389;17.4407;-0.1012;-0.0545;-0.4066;0.0000;-1;;0.0000;0.0000;0.0000
48520;2.3750;15.3384;1.5592;0.0769;2.9377;266.3997;342.7204;True;True;15.2151;1.1637;0.3172;1.9431;298.6010;348.8450;-0.3504;0.3629;-0.6032;0.0000;True;True;15.1805;1.1956;-0.1836;1.6626;263.0500;13.0634;-0.1095;-0.0505;-0.2710;0.0000;-1;;0.0000;0.0000;0.0000
48523;2.4162;15.3347;1.5643;0.0583;3.4373;267.6301;343.0509;True;True;15.2017;1.1812;0.2956;2.4817;299.6416;347.3560;-0.2594;0.4102;-0.4604;0.0000;True;True;15.1747;1.1948;-0.1964;2.9581;261.1125;8.4472;-0.1107;0.0142;-0.3138;0.0000;-1;;0.0000;0.0000;0.0000
48526;2.4580;15.3321;1.5684;0.0423;4.4086;268.6827;344.1504;True;True;15.1907;1.2004;0.2726;0.4159;296.1174;345.5727;-0.2386;0.4391;-0.5481;0.0000;True;True;15.1716;1.1989;-0.2094;4.9656;261.0451;15.4885;-0.0633;0.1188;-0.2501;0.0000;-1;;0.0000;0.0000;0.0000
48529;2.4995;15.3309;1.5696;0.0282;4.7106;269.9482;345.3824;True;True;15.1823;1.2160;0.2526;356.6065;294.3576;351.3015;-0.1619;0.3161;-0.4115;0.0000;True;True;15.1682;1.2042;-0.2163;3.2157;262.8490;17.8160;-0.0850;0.1150;-0.1307;0.0000;-1;;0.0000;0.0000;0.0000
48532;2.5412;15.3294;1.5701;0.0159;4.6739;270.6287;347.0721;True;True;15.1753;1.2236;0.2381;354.3377;293.7188;351.9701;-0.1779;0.1197;-0.3393;0.0000;True;True;15.1649;1.2074;-0.2211;359.5155;265.2192;17.7593;-0.0854;0.0437;-0.1127;0.0000;-1;;0.0000;0.0000;0.0000
48535;2.5824;15.3285;1.5698;0.0061;4.6229;271.1662;348.5656;True;True;15.1660;1.2250;0.2246;353.9673;292.5652;354.2118;-0.2106;0.0008;-0.2758;0.0000;True;True;15.1607;1.2093;-0.2260;357.4580;264.2649;15.2792;-0.0796;0.0449;-0.1168;0.0000;-1;;0.0000;0.0000;0.0000
48538;2.6247;15.3279;1.5686;-0.0020;5.1964;271.2360;349.9128;True;True;15.1583;1.2232;0.2164;355.4293;292.8230;354.7279;-0.1557;-0.0632;-0.1706;0.0000;True;True;15.1605;1.2143;-0.2315;356.3360;260.6157;16.0149;0.0482;0.1412;-0.1310;0.0000;-1;;0.0000;0.0000;0.0000
48541;2.6663;15.3274;1.5690;-0.0082;5.6249;271.0114;350.9430;True;True;15.1522;1.2200;0.2083;357.1001;290.2839;352.6794;-0.1345;-0.0688;-0.2006;0.0000;True;True;15.1642;1.2200;-0.2344;354.4868;260.0182;19.3519;0.0950;0.1247;-0.0459;0.0000;-1;;0.0000;0.0000;0.0000
48544;2.7083;15.3271;1.5697;-0.0125;5.7240;270.5051;351.7305;True;True;15.1482;1.2175;0.2008;357.4112;288.6534;354.7587;-0.0746;-0.0502;-0.1713;0.0000;True;True;15.1687;1.2227;-0.2365;353.5922;258.8708;20.1158;0.1055;0.0159;-0.0530;0.0000;-1;;0.0000;0.0000;0.0000
48547;2.7517;15.3266;1.5709;-0.0153;5.2383;269.7691;352.0685;True;True;15.1473;1.2156;0.1961;357.1508;288.2269;355.7077;-0.0152;-0.0585;-0.1202;0.0000;True;True;15.1730;1.2208;-0.2382;354.3681;257.6165;21.4084;0.1233;-0.0795;-0.0404;0.0000;-1;;0.0000;0.0000;0.0000
48550;2.7914;15.3262;1.5715;-0.0166;5.0097;268.9939;352.2561;True;True;15.1473;1.2136;0.1933;357.2334;286.4654;355.4867;0.0063;-0.0652;-0.0504;0.0000;True;True;15.1762;1.2161;-0.2392;355.2190;257.7063;21.8101;0.0788;-0.1498;-0.0273;0.0000;-1;;0.0000;0.0000;0.0000
48553;2.8324;15.3257;1.5718;-0.0166;4.7140;268.3822;352.4565;True;True;15.1480;1.2109;0.1932;357.4467;283.6504;354.4858;0.0050;-0.0718;0.0200;0.0000;True;True;15.1793;1.2103;-0.2404;355.8670;257.2773;20.6461;0.0841;-0.1302;-0.0371;0.0000;-1;;0.0000;0.0000;0.0000
48556;2.8742;15.3245;1.5719;-0.0148;4.6382;267.9516;352.6908;True;True;15.1477;1.2075;0.1962;358.3239;283.7588;353.7268;-0.0037;-0.0909;0.0992;0.0000;True;True;15.1819;1.2050;-0.2427;356.5080;257.1205;20.2396;0.0587;-0.1272;-0.0599;0.0000;-1;;0.0000;0.0000;0.0000
48559;2.9153;15.3233;1.5714;-0.0124;4.7811;267.6788;353.0038;True;True;15.1479;1.2042;0.2001;359.7260;284.4882;353.8994;-0.0005;-0.0635;0.0852;0.0000;True;True;15.1842;1.2011;-0.2450;358.1564;255.8647;20.0663;0.0527;-0.0696;-0.0519;0.0000;-1;;0.0000;0.0000;0.0000
48562;2.9569;15.3223;1.5709;-0.0089;5.2339;267.5009;353.2295;True;True;15.1486;1.2022;0.2047;0.1290;284.2503;353.8854;0.0254;-0.0416;0.1218;0.0000;True;True;15.1866;1.1997;-0.2466;358.7683;254.8313;20.3660;0.0526;-0.0190;-0.0271;0.0000;-1;;0.0000;0.0000;0.0000
48565;2.9993;15.3219;1.5708;-0.0048;5.7310;267.4207;353.1081;True;True;15.1498;1.2006;0.2104;0.6739;284.8243;353.9858;0.0300;-0.0326;0.1440;0.0000;True;True;15.1885;1.2005;-0.2463;358.6974;253.8366;19.4963;0.0404;0.0355;0.0227;0.0000;-1;;0.0000;0.0000;0.0000
48568;3.0413;15.3219;1.5714;-0.0001;5.7887;267.2519;352.9338;True;True;15.1511;1.1991;0.2163;1.4790;284.9480;353.5545;0.0309;-0.0373;0.1415;0.0000;True;True;15.1899;1.2028;-0.2445;358.6059;252.9722;18.3368;0.0407;0.0699;0.0581;0.0000;-1;;0.0000;0.0000;0.0000
48571;3.0821;15.3223;1.5717;0.0048;5.7345;267.0697;352.8631;True;True;15.1523;1.1979;0.2223;1.9953;285.1887;353.6460;0.0263;-0.0261;0.1462;0.0000;True;True;15.1914;1.2057;-0.2412;357.8114;252.7426;17.9635;0.0252;0.0636;0.0937;0.0000;-1;;0.0000;0.0000;0.0000
48574;3.1248;15.3229;1.5722;0.0098;5.6716;266.8621;353.0065;True;True;15.1531;1.1966;0.2292;2.7628;285.9838;353.6692;0.0165;-0.0393;0.1784;0.0000;True;True;15.1918;1.2078;-0.2365;357.2235;252.9355;17.1073;0.0034;0.0389;0.1127;0.0000;-1;;0.0000;0.0000;0.0000
48577;3.1658;15.3234;1.5726;0.0146;5.4825;266.6798;353.1953;True;True;15.1547;1.1963;0.2359;3.3789;285.9075;352.7632;0.0353;-0.0043;0.1550;0.0000;True;True;15.1915;1.2086;-0.2321;357.1562;252.7641;16.9538;-0.0136;0.0107;0.1051;0.0000;-1;;0.0000;0.0000;0.0000
48580;3.2077;15.3236;1.5726;0.0195;5.5179;266.6067;353.1804;True;True;15.1568;1.1967;0.2423;3.1268;286.0582;353.0342;0.0555;0.0092;0.1571;0.0000;True;True;15.1906;1.2086;-0.2278;357.4573;252.6347;17.6198;-0.0190;-0.0012;0.1050;0.0000;-1;;0.0000;0.0000;0.0000
48583;3.2494;15.3238;1.5724;0.0242;5.6738;266.5568;353.1091;True;True;15.1586;1.1968;0.2487;3.2508;286.5253;353.3426;0.0327;-0.0005;0.1517;0.0000;True;True;15.1903;1.2088;-0.2233;357.7947;252.2250;17.9611;-0.0032;0.0080;0.1135;0.0000;-1;;0.0000;0.0000;0.0000
48586;3.2909;15.3236;1.5729;0.0288;5.7150;266.4782;353.3366;True;True;15.1601;1.1971;0.2543;3.6047;286.3125;352.4300;0.0337;0.0062;0.1221;0.0000;True;True;15.1911;1.2097;-0.2178;357.4324;252.4643;18.6654;0.0184;0.0144;0.1386;0.0000;-1;;0.0000;0.0000;0.0000
