Frame;Time;HeadPosition_x;HeadPosition_y;HeadPosition_z;HeadRotation_x;HeadRotation_y;HeadRotation_z;HandDetectedR;HighConfidenceR;RHandPosition_x;RHandPosition_y;RHandPosition_z;RHandRotation_x;RHandRotation_y;RHandRotation_z;RHandVelocity_x;RHandVelocity_y;RHandVelocity_z;RWristTwist;HandDetectedL;HighConfidenceL;LHandPosition_x;LHandPosition_y;LHandPosition_z;LHandRotation_x;LHandRotation_y;LHandRotation_z;LHandVelocity_x;LHandVelocity_y;LHandVelocity_z;LWristTwist;BallStatus;BallPosX;BallPosY;BallPosZ;
22248;0.0427;15.2752;1.5845;-0.0427;5.9102;266.9888;353.6103;True;True;15.2490;0.7680;0.1663;68.9445;311.7958;40.6178;-0.1823;0.1475;-0.0874;0.0000;True;True;15.2548;0.8015;-0.3021;60.1049;222.8722;319.7376;-0.2624;0.1114;0.1606;0.0000;1;En movimiento;5.1723;1.1594;-1.0468
22251;0.0832;15.2739;1.5847;-0.0432;5.8964;266.9313;353.4207;True;True;15.2391;0.7781;0.1630;66.0602;304.4591;33.2301;-0.2581;0.2660;-0.0747;0.0000;True;True;15.2409;0.8113;-0.2969;58.7058;224.6979;320.3285;-0.3481;0.2938;0.1013;0.0000;1;En movimiento;5.5355;1.1610;-1.0279
22254;0.1250;15.2727;1.5846;-0.0437;5.8893;266.9529;353.2616;True;True;15.2261;0.7928;0.1602;62.4393;297.4814;23.1681;-0.3308;0.3992;-0.0585;0.0000;True;True;15.2242;0.8291;-0.2942;56.8065;234.4884;332.3035;-0.4413;0.4524;0.0282;0.0000;1;En movimiento;5.9114;1.1629;-1.0084
22257;0.1679;15.2717;1.5846;-0.0444;5.9600;267.0249;353.2758;True;True;15.2125;0.8103;0.1587;57.8987;293.5832;16.6393;-0.3268;0.4257;-0.0259;0.0000;True;True;15.2056;0.8511;-0.2942;52.3325;237.6881;339.4279;-0.4544;0.5303;-0.0133;0.0000;1;En movimiento;6.2974;1.1644;-0.9884
22260;0.2086;15.2712;1.5843;-0.0453;6.1716;267.0576;353.3399;True;True;15.1982;0.8300;0.1591;52.6799;292.7237;14.2301;-0.3452;0.5098;0.0373;0.0000;True;True;15.1864;0.8753;-0.2965;48.2859;240.8147;346.0710;-0.4660;0.6257;-0.0668;0.0000;1;En movimiento;6.6626;1.1661;-0.9694
22263;0.2502;15.2708;1.5840;-0.0464;6.4201;266.9211;353.4650;True;True;15.1842;0.8550;0.1614;46.6682;294.3300;14.8800;-0.3695;0.6260;0.0486;0.0000;True;True;15.1664;0.9060;-0.2994;42.5381;243.1799;350.3147;-0.4751;0.7406;-0.0880;0.0000;1;En movimiento;7.0363;1.1681;-0.9500
22266;0.2925;15.2703;1.5839;-0.0478;6.4607;266.6194;353.5782;True;True;15.1667;0.8877;0.1643;40.1660;294.5314;13.5916;-0.5294;1.0574;0.1087;0.0000;True;True;15.1452;0.9434;-0.3044;36.0238;243.6040;352.7115;-0.6177;1.1903;-0.1694;0.0000;1;En movimiento;7.4166;1.1837;-0.9302
22269;0.3328;15.2701;1.5837;-0.0492;6.5346;266.3317;353.6691;True;True;15.1494;0.9304;0.1691;32.5017;294.7899;9.7721;-0.4037;1.0669;0.1199;0.0000;True;True;15.1236;0.9940;-0.3110;27.7397;246.6408;0.2661;-0.4999;1.2538;-0.1741;0.0000;1;En movimiento;7.7793;1.1712;-0.9114
22272;0.3749;15.2704;1.5830;-0.0507;7.0577;266.0371;353.7657;True;True;15.1342;0.9728;0.1742;25.6143;294.3657;6.7089;-0.3441;1.0235;0.1287;0.0000;True;True;15.1059;1.0423;-0.3189;19.4094;248.1411;4.4196;-0.4127;1.1283;-0.1977;0.0000;1;En movimiento;8.1571;1.1733;-0.8918
22275;0.4160;15.2714;1.5822;-0.0524;7.8514;265.5548;354.0743;True;True;15.1209;1.0121;0.1793;18.9151;295.0050;6.2190;-0.3148;0.9143;0.1199;0.0000;True;True;15.0904;1.0847;-0.3267;13.3181;247.6254;5.3807;-0.3424;0.9952;-0.1858;0.0000;1;En movimiento;8.5265;1.1947;-0.8726
22278;0.4578;15.2729;1.5816;-0.0545;8.3981;264.6095;354.3300;True;True;15.1093;1.0464;0.1846;14.1988;295.4450;4.9443;-0.2670;0.7789;0.1215;0.0000;True;True;15.0796;1.1201;-0.3350;8.8768;246.9158;7.5516;-0.2446;0.7543;-0.1934;0.0000;1;En movimiento;8.9021;1.1767;-0.8531
22281;0.4999;15.2744;1.5813;-0.0569;8.7479;263.3607;354.3141;True;True;15.0996;1.0738;0.1876;10.0603;295.1275;3.7850;-0.2283;0.6228;0.0495;0.0000;True;True;15.0728;1.1496;-0.3421;5.6159;244.6274;5.6656;-0.0900;0.7602;-0.1773;0.0000;1;En movimiento;9.2805;1.1788;-0.8334
22284;0.5417;15.2759;1.5817;-0.0595;8.8478;261.8068;354.5117;True;True;15.0916;1.0949;0.1876;6.7325;294.9495;6.8672;-0.1718;0.4604;-0.0119;0.0000;True;True;15.0746;1.1806;-0.3542;2.1705;242.1723;4.3594;0.0995;0.7197;-0.3761;0.0000;1;En movimiento;9.6559;1.1803;-0.8139
22287;0.5826;15.2772;1.5823;-0.0625;8.7608;260.0732;354.7244;True;True;15.0872;1.1104;0.1884;5.2845;294.4517;7.2917;-0.0637;0.2972;0.0305;0.0000;True;True;15.0824;1.2144;-0.3715;0.4921;242.1427;9.8176;0.2145;0.8610;-0.3959;0.0000;1;En movimiento;10.0235;1.1823;-0.7948
22290;0.6253;15.2782;1.5828;-0.0660;8.5583;258.2009;354.9721;True;True;15.0849;1.1197;0.1895;4.8002;294.4590;7.1121;-0.0519;0.1919;0.0194;0.0000;True;True;15.0896;1.2523;-0.3937;352.9884;239.6974;4.1221;0.1493;0.9437;-0.6603;0.0000;1;En movimiento;10.4068;1.1847;-0.7749
22293;0.6667;15.2800;1.5831;-0.0697;8.5038;255.9137;355.4870;True;True;15.0839;1.1244;0.1904;4.5924;294.5516;7.9788;-0.0172;0.0834;0.0267;0.0000;True;True;15.0948;1.2871;-0.4304;349.2157;234.4918;1.3805;0.0941;0.7981;-0.9964;0.0000;1;En movimiento;10.7795;1.2179;-0.7556
22296;0.7083;15.2821;1.5831;-0.0732;8.6188;253.4455;356.0421;True;True;15.0831;1.1248;0.1924;4.7709;294.9045;8.0904;-0.0219;-0.0211;0.0523;0.0000;True;True;15.0957;1.3139;-0.4774;353.9879;228.0861;5.6843;0.0229;0.5907;-1.1507;0.0000;1;En movimiento;11.1529;1.1883;-0.7362
22299;0.7512;15.2843;1.5826;-0.0762;8.8048;250.8890;356.5062;True;True;15.0830;1.1223;0.1944;4.6185;295.4940;8.2711;0.0073;-0.0804;0.0465;0.0000;True;True;15.1009;1.3407;-0.5144;352.6993;216.6033;4.2451;0.1305;0.7405;-0.7565;0.0000;1;En movimiento;11.5382;1.2258;-0.7162
22302;0.7917;15.2865;1.5825;-0.0792;8.8320;248.5702;356.6371;True;True;15.0831;1.1173;0.1967;4.1770;296.3709;10.1283;0.0017;-0.1417;0.0719;0.0000;True;True;15.1022;1.3651;-0.5328;342.9126;211.6461;356.0609;-0.0344;0.4813;-0.4000;0.0000;1;En movimiento;11.9025;1.1922;-0.6972
22305;0.8328;15.2884;1.5827;-0.0826;8.7158;246.4003;356.5081;True;True;15.0839;1.1105;0.2009;5.6631;297.7560;9.0085;0.0211;-0.1767;0.1130;0.0000;True;True;15.0984;1.3861;-0.5435;346.0468;214.4361;355.6024;-0.0922;0.5553;-0.2448;0.0000;1;En movimiento;12.2721;1.1943;-0.6780
22308;0.8751;15.2900;1.5827;-0.0862;8.6082;244.5740;356.3233;True;True;15.0842;1.1026;0.2057;8.7104;299.1525;6.1319;0.0083;-0.1852;0.1141;0.0000;True;True;15.0980;1.4148;-0.5587;341.2292;212.1619;353.3362;-0.0191;0.6692;-0.4512;0.0000;1;En movimiento;12.6520;1.1968;-0.6583
22311;0.9167;15.2929;1.5820;-0.0899;9.0450;242.9087;356.4670;True;True;15.0848;1.0976;0.2085;11.1458;300.4714;5.0837;0.0067;-0.0792;0.0412;0.0000;True;True;15.0923;1.4385;-0.5890;339.0022;212.6524;351.3730;-0.2084;0.4949;-0.8764;0.0000;1;En movimiento;13.0255;1.1984;-0.6389
22314;0.9584;15.2960;1.5815;-0.0940;9.5378;241.2349;356.4330;True;True;15.0840;1.0952;0.2096;11.5120;300.6648;5.5270;-0.0304;-0.0451;0.0142;0.0000;True;True;15.0870;1.4571;-0.6349;345.7240;208.0126;355.7068;-0.1270;0.4153;-1.0661;0.0000;1;En movimiento;13.4002;1.2008;-0.6194
22317;0.9999;15.2997;1.5809;-0.0985;9.8581;239.1216;356.0654;True;True;15.0821;1.0939;0.2091;12.1376;299.2004;5.7055;-0.0549;-0.0204;-0.0080;0.0000;True;True;15.0831;1.4733;-0.6732;346.3942;200.5258;359.0132;-0.1336;0.3229;-0.8561;0.0000;1;En movimiento;13.7732;1.2031;-0.6001
22320;1.0421;15.3038;1.5805;-0.1034;10.0527;236.2185;355.4387;True;True;15.0804;1.0947;0.2103;12.5200;297.8318;5.7677;-0.0255;0.0328;0.0472;0.0000;True;True;15.0799;1.4827;-0.7092;349.0420;198.0608;351.4526;0.0525;0.1358;-0.8477;0.0000;1;En movimiento;14.1522;1.2049;-0.5804
22323;1.0841;15.3071;1.5809;-0.1087;9.8531;232.8855;354.8374;True;True;15.0806;1.0981;0.2138;12.2318;297.9671;6.9570;0.0344;0.1093;0.1113;0.0000;True;True;15.0934;1.4913;-0.7372;352.7325;186.7356;348.5739;0.3283;0.2559;-0.5490;0.0000;1;En movimiento;14.5298;1.2074;-0.5608
22326;1.1249;15.3093;1.5814;-0.1135;9.5929;229.4727;354.3278;True;True;15.0834;1.1018;0.2192;11.0787;298.6364;7.7223;0.0849;0.0668;0.1584;0.0000;True;True;15.1082;1.4978;-0.7552;357.8627;184.5540;350.4559;0.4016;0.1131;-0.3622;0.0000;1;En movimiento;14.8970;1.2097;-0.5417
22329;1.1666;15.3103;1.5822;-0.1177;9.1302;226.2679;354.2628;True;True;15.0879;1.1020;0.2263;10.9230;299.9832;7.7492;0.1238;-0.0175;0.1741;0.0000;True;True;15.1221;1.5042;-0.7643;0.5167;182.2865;352.6741;0.3314;0.2053;-0.1398;0.0000;1;Parada;15.2709;1.3196;-0.5223
22332;1.2084;15.3096;1.5824;-0.1204;8.7838;224.0975;353.8356;True;True;15.0934;1.0988;0.2333;11.4695;301.0115;7.7564;0.1368;-0.1000;0.1665;0.0000;True;True;15.1335;1.5097;-0.7692;0.2459;181.4984;354.3022;0.2281;0.0893;-0.1031;0.0000;1;Parada;15.2709;1.3196;-0.5223
