Frame;Time;HeadPosition_x;HeadPosition_y;HeadPosition_z;HeadRotation_x;HeadRotation_y;HeadRotation_z;HandDetectedR;HighConfidenceR;RHandPosition_x;RHandPosition_y;RHandPosition_z;RHandRotation_x;RHandRotation_y;RHandRotation_z;RHandVelocity_x;RHandVelocity_y;RHandVelocity_z;RWristTwist;HandDetectedL;HighConfidenceL;LHandPosition_x;LHandPosition_y;LHandPosition_z;LHandRotation_x;LHandRotation_y;LHandRotation_z;LHandVelocity_x;LHandVelocity_y;LHandVelocity_z;LWristTwist;BallStatus;BallPosX;BallPosY;BallPosZ;
62970;0.0426;15.2536;1.5946;0.0112;358.9670;270.5849;354.1603;True;True;15.0769;1.1348;0.1307;15.3028;268.3404;349.0375;-0.0098;0.0110;0.0040;0.0000;True;True;15.0689;1.1685;-0.1642;12.0998;263.0657;16.8158;0.0036;-0.0107;-0.0021;0.0000;1;En movimiento;5.1698;1.1716;-1.0322
62973;0.0840;15.2534;1.5947;0.0113;358.9431;270.6052;354.1588;True;True;15.0766;1.1350;0.1308;15.2613;268.3554;349.0471;-0.0062;0.0030;0.0029;0.0000;True;True;15.0691;1.1676;-0.1646;12.2897;263.0217;16.7311;0.0070;-0.0208;-0.0097;0.0000;1;En movimiento;5.5405;1.1809;-0.9986
62976;0.1253;15.2532;1.5947;0.0111;358.9153;270.6146;354.1420;True;True;15.0766;1.1350;0.1310;15.3263;268.3258;349.0231;-0.0008;-0.0053;0.0020;0.0000;True;True;15.0694;1.1670;-0.1648;12.4472;262.9442;16.6612;0.0062;-0.0153;-0.0088;0.0000;1;En movimiento;5.9107;1.1924;-0.9651
62979;0.1670;15.2530;1.5948;0.0111;358.8601;270.5553;354.0871;True;True;15.0766;1.1343;0.1309;15.5335;268.3418;349.0249;0.0008;-0.0161;-0.0021;0.0000;True;True;15.0696;1.1663;-0.1654;12.6053;262.8523;16.6353;0.0035;-0.0150;-0.0155;0.0000;1;En movimiento;6.2835;1.2041;-0.9313
62982;0.2089;15.2529;1.5947;0.0109;358.8701;270.4894;353.9529;True;True;15.0768;1.1338;0.1305;15.7592;268.2625;349.0317;0.0014;-0.0213;-0.0148;0.0000;True;True;15.0698;1.1660;-0.1664;12.7684;262.7218;16.7254;0.0040;-0.0044;-0.0300;0.0000;1;En movimiento;6.6589;1.2152;-0.8973
62985;0.2503;15.2526;1.5949;0.0104;358.9427;270.5130;353.7668;True;True;15.0766;1.1328;0.1295;16.0604;268.1421;349.3252;-0.0077;-0.0212;-0.0267;0.0000;True;True;15.0698;1.1662;-0.1679;12.7606;262.5077;16.8393;-0.0001;0.0069;-0.0343;0.0000;1;En movimiento;7.0298;1.2268;-0.8638
62988;0.2929;15.2522;1.5954;0.0096;358.8631;270.5671;353.5267;True;True;15.0763;1.1327;0.1287;16.3377;268.1448;349.5717;-0.0106;-0.0027;-0.0135;0.0000;True;True;15.0699;1.1669;-0.1700;12.6464;262.2044;16.7987;-0.0010;0.0219;-0.0658;0.0000;1;En movimiento;7.4104;1.2524;-0.8293
62991;0.3340;15.2516;1.5957;0.0082;358.6331;270.5331;353.3135;True;True;15.0753;1.1324;0.1276;16.5611;267.9742;349.5830;-0.0300;-0.0069;-0.0370;0.0000;True;True;15.0700;1.1678;-0.1728;12.3263;261.8550;16.8175;0.0046;0.0215;-0.0752;0.0000;1;En movimiento;7.7793;1.2498;-0.7959
62994;0.3748;15.2508;1.5960;0.0063;358.3973;270.4746;353.2508;True;True;15.0738;1.1322;0.1261;16.7565;267.7808;350.0349;-0.0414;-0.0099;-0.0330;0.0000;True;True;15.0701;1.1679;-0.1764;12.0632;261.2891;16.7176;0.0004;-0.0121;-0.0934;0.0000;1;En movimiento;8.1443;1.2612;-0.7628
62997;0.4168;15.2497;1.5962;0.0039;358.3029;270.2856;353.2826;True;True;15.0717;1.1315;0.1244;16.9891;267.5967;350.3173;-0.0495;-0.0178;-0.0497;0.0000;True;True;15.0703;1.1665;-0.1807;12.3490;260.5535;16.6094;0.0131;-0.0351;-0.1132;0.0000;1;En movimiento;8.5205;1.2732;-0.7288
63000;0.4589;15.2487;1.5960;0.0012;358.5544;270.0005;353.3203;True;True;15.0698;1.1315;0.1225;17.2036;267.5560;350.8598;-0.0482;0.0110;-0.0453;0.0000;True;True;15.0714;1.1655;-0.1858;12.7845;259.7912;16.6407;0.0276;-0.0256;-0.1315;0.0000;1;En movimiento;8.8968;1.2844;-0.6947
63003;0.5001;15.2477;1.5961;-0.0022;358.7408;269.6304;353.3909;True;True;15.0681;1.1328;0.1204;17.1399;267.4065;351.0672;-0.0372;0.0449;-0.0577;0.0000;True;True;15.0724;1.1648;-0.1916;12.8710;259.0482;16.5861;0.0264;-0.0068;-0.1527;0.0000;1;En movimiento;9.2662;1.2961;-0.6612
63006;0.5424;15.2467;1.5963;-0.0060;358.6170;269.2418;353.4919;True;True;15.0663;1.1344;0.1179;16.8096;267.1783;351.3504;-0.0491;0.0376;-0.0634;0.0000;True;True;15.0734;1.1644;-0.1982;12.9900;258.2457;16.6086;0.0236;-0.0122;-0.1707;0.0000;1;En movimiento;9.6451;1.3336;-0.6269
63009;0.5833;15.2460;1.5964;-0.0103;358.4328;268.8978;353.6213;True;True;15.0641;1.1354;0.1153;16.6275;267.1214;351.6668;-0.0604;0.0177;-0.0660;0.0000;True;True;15.0741;1.1640;-0.2053;12.9867;257.3462;16.7690;0.0093;-0.0051;-0.1730;0.0000;1;En movimiento;10.0112;1.3471;-0.5938
