Frame;Time;HeadPosition_x;HeadPosition_y;HeadPosition_z;HeadRotation_x;HeadRotation_y;HeadRotation_z;HandDetectedR;HighConfidenceR;RHandPosition_x;RHandPosition_y;RHandPosition_z;RHandRotation_x;RHandRotation_y;RHandRotation_z;RHandVelocity_x;RHandVelocity_y;RHandVelocity_z;RWristTwist;HandDetectedL;HighConfidenceL;LHandPosition_x;LHandPosition_y;LHandPosition_z;LHandRotation_x;LHandRotation_y;LHandRotation_z;LHandVelocity_x;LHandVelocity_y;LHandVelocity_z;LWristTwist;BallStatus;BallPosX;BallPosY;BallPosZ;
43989;0.0419;15.3086;1.5807;-0.1246;8.4630;266.1905;354.4084;True;True;15.0975;1.2516;0.0528;352.4328;276.8690;359.1054;-0.1212;0.1824;-0.0360;0.0000;True;True;15.0777;1.3043;-0.3600;346.0454;264.3241;11.7845;-0.1144;0.2159;0.0508;0.0000;1;En movimiento;5.1645;1.1775;-1.0718
43992;0.0834;15.3120;1.5802;-0.1251;9.3669;265.8172;354.6010;True;True;15.0936;1.2581;0.0516;351.3666;276.6469;359.3789;-0.0767;0.1466;-0.0225;0.0000;True;True;15.0741;1.3120;-0.3575;342.7995;262.3550;8.9491;-0.0769;0.1652;0.0574;0.0000;1;En movimiento;5.5372;1.2001;-1.0767
43995;0.1254;15.3149;1.5793;-0.1253;10.1405;265.4078;354.7651;True;True;15.0921;1.2630;0.0512;350.7615;276.6331;358.8108;-0.0154;0.1023;-0.0041;0.0000;True;True;15.0717;1.3164;-0.3571;342.0770;259.8007;7.3737;-0.0444;0.0738;-0.0099;0.0000;1;En movimiento;5.9141;1.2154;-1.0817
43998;0.1676;15.3170;1.5793;-0.1253;10.2671;265.0327;354.8734;True;True;15.0924;1.2661;0.0511;350.2528;276.7294;357.6061;0.0167;0.0566;-0.0019;0.0000;True;True;15.0725;1.3190;-0.3576;342.6576;258.7678;8.5600;0.0502;0.0454;-0.0199;0.0000;1;En movimiento;6.2930;1.2351;-1.0868
44001;0.2087;15.3188;1.5791;-0.1250;10.2401;264.5773;354.8250;True;True;15.0933;1.2666;0.0507;350.1018;276.7631;356.8774;0.0259;-0.0143;-0.0109;0.0000;True;True;15.0760;1.3195;-0.3583;342.0248;258.4737;9.2331;0.0918;-0.0146;-0.0258;0.0000;1;En movimiento;6.6623;1.2636;-1.0917
44004;0.2504;15.3203;1.5789;-0.1244;10.2453;263.9883;354.7718;True;True;15.0945;1.2646;0.0503;350.5020;276.7205;356.2970;0.0311;-0.0629;-0.0075;0.0000;True;True;15.0799;1.3167;-0.3601;342.2715;258.0900;8.2095;0.0891;-0.0812;-0.0590;0.0000;1;En movimiento;7.0363;1.2728;-1.0967
44007;0.2926;15.3213;1.5791;-0.1239;10.0676;263.2787;354.7708;True;True;15.0959;1.2610;0.0499;351.1683;276.4619;355.9346;0.0357;-0.0942;-0.0108;0.0000;True;True;15.0836;1.3119;-0.3637;343.4990;257.7414;8.4793;0.0898;-0.1311;-0.1009;0.0000;1;En movimiento;7.4155;1.2925;-1.1018
44010;0.3341;15.3211;1.5799;-0.1229;9.4761;262.3719;354.9499;True;True;15.0970;1.2559;0.0497;351.8838;275.8307;356.1080;0.0146;-0.1285;0.0013;0.0000;True;True;15.0872;1.3058;-0.3686;345.2344;256.9255;8.2581;0.0912;-0.1388;-0.1171;0.0000;1;En movimiento;7.7885;1.3111;-1.1067
44013;0.3754;15.3197;1.5809;-0.1216;8.6724;261.1715;355.4357;True;True;15.0968;1.2496;0.0508;352.8047;275.7772;356.2141;-0.0130;-0.1519;0.0324;0.0000;True;True;15.0923;1.3002;-0.3750;346.7761;255.5033;7.7027;0.1332;-0.1285;-0.1652;0.0000;1;En movimiento;8.1591;1.3303;-1.1117
44016;0.4175;15.3169;1.5815;-0.1204;8.0692;259.5242;356.0496;True;True;15.0949;1.2420;0.0528;354.1188;275.7628;355.4708;-0.0595;-0.2048;0.0551;0.0000;True;True;15.0985;1.2943;-0.3831;348.2542;253.9071;8.1973;0.1560;-0.1522;-0.2092;0.0000;1;En movimiento;8.5374;1.3501;-1.1167
44019;0.4593;15.3135;1.5806;-0.1196;7.2881;257.5559;356.5255;True;True;15.0921;1.2331;0.0555;355.8232;275.8712;355.0366;-0.0553;-0.2002;0.0672;0.0000;True;True;15.1044;1.2890;-0.3938;350.2045;252.4075;8.5146;0.1200;-0.1443;-0.3366;0.0000;1;En movimiento;8.9120;1.3689;-1.1217
44022;0.5007;15.3100;1.5764;-0.1196;6.0418;255.5672;357.0030;True;True;15.0897;1.2245;0.0584;356.4859;275.6620;354.0414;-0.0596;-0.2118;0.0653;0.0000;True;True;15.1124;1.2865;-0.4067;352.3458;248.1790;8.7370;0.2054;-0.0258;-0.3357;0.0000;1;En movimiento;9.2843;1.3883;-1.1267
44025;0.5426;15.3080;1.5712;-0.1214;6.3194;252.9205;357.2497;True;True;15.0861;1.2148;0.0607;356.5359;275.1509;353.7162;-0.1035;-0.2519;0.0410;0.0000;True;True;15.1212;1.2886;-0.4210;353.3063;246.5850;8.1822;0.2842;0.1430;-0.3486;0.0000;1;En movimiento;9.6599;1.4080;-1.1317
44028;0.5846;15.3068;1.5686;-0.1261;6.9018;249.9852;356.8947;True;True;15.0802;1.2040;0.0604;357.7753;275.5432;355.0270;-0.1476;-0.2472;-0.0212;0.0000;True;True;15.1360;1.2989;-0.4393;350.9403;240.2368;5.7414;0.3949;0.2865;-0.4627;0.0000;1;En movimiento;10.0379;1.4271;-1.1367
44031;0.6262;15.3065;1.5674;-0.1332;6.4046;246.6303;357.0256;True;True;15.0737;1.1952;0.0583;359.6065;275.7667;355.1678;-0.1429;-0.1874;-0.0716;0.0000;True;True;15.1490;1.3149;-0.4618;352.2860;237.4225;6.1461;0.3230;0.5008;-0.5466;0.0000;1;En movimiento;10.4110;1.4466;-1.1417
44034;0.6683;15.3071;1.5677;-0.1424;5.7196;243.7582;356.7129;True;True;15.0682;1.1898;0.0543;0.8525;276.0886;354.4057;-0.1296;-0.0914;-0.1132;0.0000;True;True;15.1615;1.3384;-0.4882;350.9910;233.4081;4.2968;0.2877;0.6169;-0.7097;0.0000;1;En movimiento;10.7890;1.4976;-1.1467
44037;0.7100;15.3084;1.5671;-0.1540;4.8312;241.5977;356.7758;True;True;15.0633;1.1892;0.0482;1.3714;277.7036;354.3216;-0.1097;0.0206;-0.1727;0.0000;True;True;15.1712;1.3632;-0.5202;348.5633;226.8618;2.8127;0.2156;0.6154;-0.7987;0.0000;1;En movimiento;11.1630;1.4854;-1.1517
44040;0.7513;15.3104;1.5637;-0.1684;3.5715;239.6847;356.8287;True;True;15.0589;1.1921;0.0389;0.2667;278.4391;353.1510;-0.1053;0.0847;-0.2514;0.0000;True;True;15.1788;1.3903;-0.5593;346.6280;221.1244;5.3317;0.1596;0.6457;-0.9722;0.0000;1;En movimiento;11.5346;1.5049;-1.1567
44043;0.7930;15.3121;1.5583;-0.1864;2.1495;237.8815;356.6594;True;True;15.0542;1.1964;0.0253;358.5012;279.7273;353.6218;-0.1094;0.1180;-0.3577;0.0000;True;True;15.1839;1.4188;-0.6019;343.9767;212.8376;9.9961;0.1006;0.6907;-0.9902;0.0000;1;En movimiento;11.9085;1.5246;-1.1616
44046;0.8345;15.3135;1.5509;-0.2088;0.9745;236.2169;356.5410;True;True;15.0496;1.2018;0.0085;356.8286;281.7147;350.5037;-0.1105;0.1448;-0.4527;0.0000;True;True;15.1830;1.4516;-0.6427;338.6352;207.6655;8.5693;-0.0288;0.8751;-0.9948;0.0000;1;En movimiento;12.2817;1.5828;-1.1666
44049;0.8760;15.3136;1.5469;-0.2370;0.0554;234.3777;356.4738;True;True;15.0468;1.2109;-0.0143;356.0078;283.8755;345.5470;-0.0457;0.2486;-0.5833;0.0000;True;True;15.1839;1.4993;-0.6769;332.5533;199.8279;4.6205;-0.0159;1.3201;-0.6738;0.0000;1;En movimiento;12.6540;1.5631;-1.1716
44052;0.9181;15.3117;1.5504;-0.2713;359.0838;232.9250;356.6311;True;True;15.0473;1.2230;-0.0429;354.3253;285.8234;341.6910;0.0212;0.2934;-0.7352;0.0000;True;True;15.1779;1.5633;-0.7197;319.7324;199.9623;359.2325;-0.1840;1.5979;-1.3296;0.0000;1;En movimiento;13.0316;1.5831;-1.1766
44055;0.9593;15.3086;1.5591;-0.3107;357.9756;231.9086;354.8561;True;True;15.0492;1.2373;-0.0773;353.9195;287.6323;339.1011;0.0365;0.3557;-0.8548;0.0000;True;True;15.1651;1.6276;-0.7916;319.9740;190.8747;1.9809;-0.3797;1.4993;-1.9554;0.0000;1;En movimiento;13.4019;1.6020;-1.1815
44058;1.0016;15.3063;1.5706;-0.3544;357.7885;230.4732;352.1797;True;True;15.0526;1.2552;-0.1156;353.2187;286.2670;339.1289;0.1273;0.4837;-0.9392;0.0000;True;True;15.1497;1.6917;-0.8818;329.1429;191.2287;6.9998;-0.2981;1.5821;-2.3494;0.0000;1;En movimiento;13.7817;1.6221;-1.1866
44061;1.0432;15.3028;1.5928;-0.4024;355.7225;228.2735;350.1047;True;True;15.0587;1.2744;-0.1530;350.6230;287.0348;340.5772;0.1440;0.4638;-0.9268;0.0000;True;True;15.1406;1.7494;-0.9717;326.3710;179.2511;10.3786;-0.2505;1.3344;-2.1845;0.0000;1;En movimiento;14.1548;1.6419;-1.1916
44064;1.0851;15.2994;1.6151;-0.4505;352.9636;226.8134;345.9601;True;True;15.0636;1.2889;-0.1893;353.2519;284.7082;339.1368;0.1011;0.3257;-0.8718;0.0000;True;True;15.1404;1.7821;-1.0642;326.3582;179.7084;356.1429;0.3922;0.5008;-2.2825;0.0000;1;En movimiento;14.5318;1.6613;-1.1966
44067;1.1259;15.2944;1.6379;-0.4968;350.4290;227.4115;341.7735;True;True;15.0765;1.3035;-0.2223;357.8791;285.3655;338.8013;0.4200;0.3488;-0.7187;0.0000;True;True;15.1926;1.8030;-1.1369;353.0967;168.3098;7.3382;1.4089;0.4550;-1.1167;0.0000;1;En movimiento;14.8978;1.6806;-1.2015
44070;1.1686;15.2914;1.6555;-0.5373;349.3615;225.8168;343.3666;True;True;15.0921;1.3189;-0.2545;358.4303;281.8872;335.6565;0.2973;0.3722;-0.7466;0.0000;True;True;15.1997;1.8479;-1.1545;337.9366;175.3566;12.5710;-0.1446;0.9681;-0.5997;0.0000;1;Parada;15.1512;1.8004;-1.2049
44073;1.2095;15.2888;1.6640;-0.5740;347.9372;226.5027;342.5916;True;True;15.1066;1.3335;-0.2827;358.6888;278.6218;340.9302;0.3419;0.3288;-0.5737;0.0000;True;True;15.2222;1.8721;-1.1765;329.4686;181.4054;4.9530;0.6571;0.5407;-0.6672;0.0000;-1;;0.0000;0.0000;0.0000
44076;1.2512;15.2894;1.6628;-0.6055;348.7025;225.7303;342.1646;True;True;15.1164;1.3430;-0.3039;0.6443;277.3722;341.6945;0.2139;0.2095;-0.4860;0.0000;True;True;15.2575;1.8901;-1.2012;329.4467;167.7077;10.2062;0.7717;0.3243;-0.4109;0.0000;-1;;0.0000;0.0000;0.0000
44079;1.2931;15.2917;1.6567;-0.6334;350.3417;224.2395;343.1129;True;True;15.1270;1.3518;-0.3244;0.4812;274.6432;345.3821;0.2835;0.2124;-0.4338;0.0000;True;True;15.2714;1.8970;-1.2157;326.9918;170.7063;13.6021;0.1938;0.0707;-0.2140;0.0000;-1;;0.0000;0.0000;0.0000
44082;1.3350;15.2945;1.6501;-0.6575;350.4183;222.2990;344.0563;True;True;15.1369;1.3555;-0.3400;356.6426;276.3461;349.7589;0.1956;0.0112;-0.3419;0.0000;True;True;15.2797;1.8919;-1.2323;324.6644;173.1637;12.2336;0.1922;-0.1703;-0.4073;0.0000;-1;;0.0000;0.0000;0.0000
44085;1.3766;15.3001;1.6394;-0.6793;350.0023;218.9980;344.5187;True;True;15.1422;1.3505;-0.3537;356.6402;277.5713;347.9779;0.1029;-0.1726;-0.3505;0.0000;True;True;15.2888;1.8848;-1.2418;324.0453;170.5923;12.5030;0.2213;-0.1781;-0.1461;0.0000;-1;;0.0000;0.0000;0.0000
44088;1.4182;15.3066;1.6280;-0.7002;349.5511;214.4446;345.9522;True;True;15.1437;1.3407;-0.3720;355.3595;276.1101;347.0946;-0.0023;-0.2662;-0.4633;0.0000;True;True;15.2924;1.8763;-1.2450;318.1201;172.4765;13.1845;0.0612;-0.2659;-0.0671;0.0000;-1;;0.0000;0.0000;0.0000
44091;1.4597;15.3150;1.6135;-0.7197;348.7769;209.3749;346.7652;True;True;15.1404;1.3249;-0.3904;355.6751;275.8334;347.1233;-0.1199;-0.4026;-0.4432;0.0000;True;True;15.2933;1.8574;-1.2515;316.4764;173.4988;13.5573;-0.0436;-0.5052;-0.1549;0.0000;-1;;0.0000;0.0000;0.0000
44094;1.5015;15.3227;1.6099;-0.7377;349.5862;202.4780;349.7185;True;True;15.1328;1.3096;-0.4126;356.4684;272.6067;345.3369;-0.2348;-0.3499;-0.5258;0.0000;True;True;15.2908;1.8373;-1.2629;317.5244;179.4861;8.2647;0.0116;-0.4928;-0.2808;0.0000;-1;;0.0000;0.0000;0.0000
44097;1.5431;15.3336;1.6074;-0.7512;350.8195;195.5698;348.1204;True;True;15.1197;1.2930;-0.4333;358.4389;272.3627;343.7386;-0.3416;-0.4118;-0.4983;0.0000;True;True;15.2876;1.8066;-1.2698;318.6786;177.8963;16.0596;-0.1867;-0.7870;-0.1472;0.0000;-1;;0.0000;0.0000;0.0000
44100;1.5853;15.3470;1.6032;-0.7597;352.1119;187.2260;349.0045;True;True;15.1074;1.2799;-0.4572;4.3631;268.5557;339.7727;-0.2776;-0.2454;-0.6151;0.0000;True;True;15.2746;1.7707;-1.2685;320.5967;186.0762;11.0650;-0.3164;-0.8925;0.0979;0.0000;-1;;0.0000;0.0000;0.0000
44103;1.6274;15.3576;1.6035;-0.7644;351.7168;182.0656;348.9738;True;True;15.1031;1.2783;-0.4778;3.1216;261.9163;340.7328;-0.0279;0.0204;-0.3762;0.0000;True;True;15.2659;1.7298;-1.2550;321.5731;188.0632;11.7022;-0.1284;-1.0457;0.3889;0.0000;-1;;0.0000;0.0000;0.0000
44106;1.6695;15.3655;1.6033;-0.7658;351.0983;179.2710;348.7719;True;True;15.1022;1.2785;-0.4910;0.2090;262.6272;343.7376;-0.0168;-0.0037;-0.3084;0.0000;True;True;15.2520;1.6827;-1.2312;324.2718;197.0085;13.7820;-0.4310;-1.2588;0.8052;0.0000;-1;;0.0000;0.0000;0.0000
44109;1.7103;15.3705;1.6032;-0.7643;351.2251;178.2173;348.7058;True;True;15.1024;1.2763;-0.4990;0.4532;260.0795;339.8274;0.0091;-0.0732;-0.1532;0.0000;True;True;15.2432;1.6268;-1.1926;324.0201;201.3275;12.1696;-0.1941;-1.3456;0.8082;0.0000;-1;;0.0000;0.0000;0.0000
44112;1.7518;15.3719;1.6033;-0.7605;351.0000;179.2830;349.1893;True;True;15.1034;1.2734;-0.5036;0.9482;257.7917;337.3161;0.0452;-0.0652;-0.0617;0.0000;True;True;15.2300;1.5675;-1.1528;327.3142;210.4282;11.6263;-0.2757;-1.4234;0.9555;0.0000;-1;;0.0000;0.0000;0.0000
44115;1.7934;15.3713;1.6040;-0.7544;350.3665;181.2806;349.2017;True;True;15.1075;1.2708;-0.5018;0.7535;258.9334;339.3097;0.0950;-0.0657;0.0669;0.0000;True;True;15.2169;1.4963;-1.1142;333.9502;218.6105;14.1712;-0.3630;-1.6665;0.8366;0.0000;-1;;0.0000;0.0000;0.0000
44118;1.8357;15.3686;1.6051;-0.7464;349.0847;184.2827;349.1619;True;True;15.1115;1.2684;-0.4939;1.1009;259.2595;339.6194;0.1116;-0.0644;0.2638;0.0000;True;True;15.1985;1.4253;-1.0717;341.0013;222.6079;12.1862;-0.4246;-1.7851;1.0422;0.0000;-1;;0.0000;0.0000;0.0000
44121;1.8774;15.3657;1.6063;-0.7367;347.9449;187.0755;348.9961;True;True;15.1169;1.2656;-0.4809;1.4879;260.3260;338.4157;0.1267;-0.0711;0.3244;0.0000;True;True;15.1800;1.3493;-1.0331;351.6603;228.6913;18.2832;-0.5018;-1.8170;0.9941;0.0000;-1;;0.0000;0.0000;0.0000
44124;1.9186;15.3612;1.6064;-0.7248;347.8641;189.8380;349.2500;True;True;15.1217;1.2628;-0.4630;2.0454;261.7157;339.2203;0.1116;-0.0627;0.4752;0.0000;True;True;15.1667;1.2814;-0.9860;0.4312;230.8270;16.1331;-0.1944;-1.5477;1.1236;0.0000;-1;;0.0000;0.0000;0.0000
44127;1.9607;15.3539;1.6065;-0.7098;348.3023;194.0264;348.7584;True;True;15.1262;1.2598;-0.4409;2.3323;265.1662;340.5369;0.1072;-0.0616;0.5626;0.0000;True;True;15.1575;1.2181;-0.9333;9.2621;234.4773;16.7519;-0.2483;-1.3845;1.3724;0.0000;-1;;0.0000;0.0000;0.0000
44130;2.0020;15.3424;1.6059;-0.6917;349.2153;201.0405;348.1577;True;True;15.1319;1.2586;-0.4148;2.9157;269.0109;341.5444;0.1625;-0.0037;0.6875;0.0000;True;True;15.1596;1.1753;-0.8808;14.5330;238.1002;15.1494;0.1662;-0.9294;1.2838;0.0000;-1;;0.0000;0.0000;0.0000
