Frame;Time;HeadPosition_x;HeadPosition_y;HeadPosition_z;HeadRotation_x;HeadRotation_y;HeadRotation_z;HandDetectedR;HighConfidenceR;RHandPosition_x;RHandPosition_y;RHandPosition_z;RHandRotation_x;RHandRotation_y;RHandRotation_z;RHandVelocity_x;RHandVelocity_y;RHandVelocity_z;RWristTwist;HandDetectedL;HighConfidenceL;LHandPosition_x;LHandPosition_y;LHandPosition_z;LHandRotation_x;LHandRotation_y;LHandRotation_z;LHandVelocity_x;LHandVelocity_y;LHandVelocity_z;LWristTwist;BallStatus;BallPosX;BallPosY;BallPosZ;
74020;0.0411;15.2576;1.5729;-0.0032;6.7696;269.1773;354.6847;True;True;15.0820;1.2283;0.1626;348.8852;276.9094;1.2827;-0.0037;-0.0068;-0.0352;0.0000;True;True;15.1024;1.2257;-0.2291;351.8752;256.4845;15.0600;-0.0192;-0.0337;-0.0279;0.0000;1;En movimiento;4.9099;1.1546;-1.0468
74023;0.0824;15.2569;1.5732;-0.0033;6.7564;269.3458;354.6978;True;True;15.0820;1.2283;0.1611;349.0240;276.3725;1.9211;0.0032;0.0012;-0.0331;0.0000;True;True;15.1017;1.2245;-0.2304;352.5666;256.0788;15.3995;-0.0123;-0.0205;-0.0286;0.0000;1;En movimiento;5.0321;1.1512;-1.0267
74026;0.1245;15.2560;1.5737;-0.0032;6.6615;269.5834;354.7611;True;True;15.0817;1.2279;0.1611;349.1810;276.3399;2.3460;-0.0091;-0.0122;0.0149;0.0000;True;True;15.1009;1.2234;-0.2315;352.9905;255.9017;15.5574;-0.0238;-0.0275;-0.0249;0.0000;1;En movimiento;5.1567;1.1532;-1.0063
74029;0.1663;15.2551;1.5739;-0.0033;6.6013;269.8097;354.7909;True;True;15.0811;1.2271;0.1617;349.5788;276.5474;2.4599;-0.0127;-0.0218;0.0178;0.0000;True;True;15.0996;1.2222;-0.2325;353.6160;255.7547;15.6009;-0.0320;-0.0283;-0.0235;0.0000;1;En movimiento;5.2807;1.1438;-0.9859
74032;0.2072;15.2540;1.5740;-0.0031;6.6456;270.0140;354.7590;True;True;15.0805;1.2256;0.1629;350.0644;276.9559;2.5599;-0.0117;-0.0378;0.0253;0.0000;True;True;15.0982;1.2210;-0.2334;354.3158;255.4623;15.6602;-0.0338;-0.0256;-0.0208;0.0000;1;En movimiento;5.4015;1.1404;-0.9661
74035;0.2493;15.2529;1.5739;-0.0027;6.8493;270.1892;354.6954;True;True;15.0806;1.2241;0.1639;350.5725;277.4741;2.9795;0.0079;-0.0308;0.0238;0.0000;True;True;15.0968;1.2202;-0.2340;354.9632;255.3924;16.0722;-0.0293;-0.0122;-0.0087;0.0000;1;En movimiento;5.5261;1.1371;-0.9456
74038;0.2911;15.2516;1.5737;-0.0026;7.0666;270.4064;354.5348;True;True;15.0811;1.2225;0.1652;350.8292;277.8037;2.8894;0.0139;-0.0391;0.0269;0.0000;True;True;15.0953;1.2198;-0.2341;355.3768;255.2908;16.0579;-0.0305;-0.0044;0.0024;0.0000;1;En movimiento;5.6500;1.1331;-0.9253
74041;0.3325;15.2505;1.5734;-0.0020;7.2745;270.7261;354.3931;True;True;15.0820;1.2207;0.1661;351.2390;277.9554;3.0380;0.0231;-0.0389;0.0175;0.0000;True;True;15.0944;1.2198;-0.2338;355.5116;255.4021;15.9850;-0.0212;0.0005;0.0095;0.0000;1;En movimiento;5.7723;1.1299;-0.9052
74044;0.3747;15.2495;1.5731;-0.0013;7.5013;271.1205;354.3390;True;True;15.0829;1.2189;0.1672;351.6114;278.2826;3.3294;0.0234;-0.0403;0.0297;0.0000;True;True;15.0929;1.2194;-0.2331;355.7101;255.6097;15.7798;-0.0387;-0.0108;0.0227;0.0000;1;En movimiento;5.8973;1.1440;-0.8847
74047;0.4158;15.2487;1.5726;-0.0007;7.7455;271.5375;354.2988;True;True;15.0840;1.2174;0.1686;352.0181;278.5923;3.3205;0.0258;-0.0310;0.0319;0.0000;True;True;15.0914;1.2189;-0.2321;356.0188;255.7873;15.8301;-0.0407;-0.0161;0.0290;0.0000;1;En movimiento;6.0191;1.1227;-0.8647
74050;0.4573;15.2482;1.5724;0.0000;7.9745;271.9113;354.2592;True;True;15.0851;1.2163;0.1698;352.2563;278.8708;3.5750;0.0229;-0.0212;0.0313;0.0000;True;True;15.0900;1.2184;-0.2306;356.3396;255.9957;15.7575;-0.0317;-0.0103;0.0343;0.0000;1;En movimiento;6.1418;1.1195;-0.8446
74053;0.4996;15.2480;1.5721;0.0003;8.0996;272.2224;354.2198;True;True;15.0862;1.2156;0.1713;352.4874;279.1823;3.6471;0.0247;-0.0168;0.0352;0.0000;True;True;15.0887;1.2180;-0.2289;356.5621;256.2126;15.4267;-0.0267;-0.0086;0.0395;0.0000;1;En movimiento;6.2670;1.1396;-0.8240
