Frame;Time;HeadPosition_x;HeadPosition_y;HeadPosition_z;HeadRotation_x;HeadRotation_y;HeadRotation_z;HandDetectedR;HighConfidenceR;RHandPosition_x;RHandPosition_y;RHandPosition_z;RHandRotation_x;RHandRotation_y;RHandRotation_z;RHandVelocity_x;RHandVelocity_y;RHandVelocity_z;RWristTwist;HandDetectedL;HighConfidenceL;LHandPosition_x;LHandPosition_y;LHandPosition_z;LHandRotation_x;LHandRotation_y;LHandRotation_z;LHandVelocity_x;LHandVelocity_y;LHandVelocity_z;LWristTwist;BallStatus;BallPosX;BallPosY;BallPosZ;
69580;0.0421;15.2050;1.5834;-0.0043;3.4861;271.6869;353.7130;True;True;15.0558;1.1105;0.1225;22.6369;267.2835;350.1076;0.0116;0.0177;0.0054;0.0000;True;True;15.0468;1.1037;-0.1529;25.9301;276.9071;32.0183;0.0119;0.0173;-0.0433;0.0000;1;En movimiento;4.9136;1.1597;-1.0525
69583;0.0841;15.2065;1.5836;-0.0053;3.4431;271.4704;354.0088;True;True;15.0565;1.1113;0.1231;22.4198;267.5518;350.1783;0.0175;0.0175;0.0195;0.0000;True;True;15.0473;1.1042;-0.1541;25.9012;276.7160;32.1260;0.0089;0.0093;-0.0192;0.0000;1;En movimiento;5.0389;1.1577;-1.0383
69586;0.1254;15.2081;1.5839;-0.0063;3.3159;271.2778;354.2328;True;True;15.0573;1.1120;0.1239;22.2966;267.8822;350.1224;0.0264;0.0197;0.0189;0.0000;True;True;15.0476;1.1046;-0.1545;25.8932;276.7348;32.1746;0.0077;0.0089;-0.0092;0.0000;1;En movimiento;5.1617;1.1579;-1.0244
69589;0.1671;15.2098;1.5844;-0.0072;3.1263;271.1852;354.3673;True;True;15.0587;1.1126;0.1247;22.1277;268.1706;350.1102;0.0295;0.0055;0.0193;0.0000;True;True;15.0481;1.1049;-0.1548;25.8480;276.7596;32.1515;0.0107;0.0063;-0.0030;0.0000;1;En movimiento;5.2857;1.1656;-1.0103
69592;0.2088;15.2114;1.5848;-0.0078;2.9232;271.1855;354.4522;True;True;15.0599;1.1124;0.1255;22.1647;268.4394;350.2119;0.0343;-0.0042;0.0222;0.0000;True;True;15.0487;1.1051;-0.1547;25.8892;276.9295;32.2417;0.0147;0.0024;0.0047;0.0000;1;En movimiento;5.4101;1.1576;-0.9962
69595;0.2492;15.2126;1.5853;-0.0081;2.7263;271.2414;354.4996;True;True;15.0615;1.1121;0.1269;22.3053;268.9607;350.3994;0.0312;-0.0149;0.0344;0.0000;True;True;15.0494;1.1051;-0.1546;25.9391;277.1133;32.4040;0.0148;-0.0023;0.0046;0.0000;1;En movimiento;5.5302;1.1576;-0.9826
69598;0.2911;15.2137;1.5857;-0.0083;2.5431;271.3034;354.5295;True;True;15.0626;1.1115;0.1285;22.4445;269.3349;350.5284;0.0226;-0.0131;0.0450;0.0000;True;True;15.0499;1.1049;-0.1544;26.0277;277.2380;32.5270;0.0108;-0.0031;0.0020;0.0000;1;En movimiento;5.6552;1.1715;-0.9684
69601;0.3326;15.2148;1.5860;-0.0086;2.3254;271.3744;354.5226;True;True;15.0634;1.1107;0.1305;22.6705;269.8408;350.8790;0.0160;-0.0220;0.0427;0.0000;True;True;15.0504;1.1048;-0.1544;26.0733;277.2682;32.5430;0.0127;-0.0033;-0.0005;0.0000;1;En movimiento;5.7787;1.1575;-0.9544
69604;0.3738;15.2157;1.5864;-0.0085;2.1055;271.4298;354.5227;True;True;15.0640;1.1099;0.1326;22.9516;270.4023;351.2193;0.0124;-0.0152;0.0511;0.0000;True;True;15.0510;1.1046;-0.1545;26.1499;277.3033;32.5524;0.0142;-0.0049;-0.0007;0.0000;1;En movimiento;5.9013;1.1577;-0.9405
69607;0.4161;15.2166;1.5867;-0.0086;1.8797;271.4536;354.5455;True;True;15.0645;1.1097;0.1346;23.0287;270.8921;351.3929;0.0092;-0.0037;0.0467;0.0000;True;True;15.0515;1.1043;-0.1547;26.2119;277.3103;32.4769;0.0109;-0.0091;-0.0088;0.0000;1;En movimiento;6.0274;1.1776;-0.9262
