Frame;Time;HeadPosition_x;HeadPosition_y;HeadPosition_z;HeadRotation_x;HeadRotation_y;HeadRotation_z;HandDetectedR;HighConfidenceR;RHandPosition_x;RHandPosition_y;RHandPosition_z;RHandRotation_x;RHandRotation_y;RHandRotation_z;RHandVelocity_x;RHandVelocity_y;RHandVelocity_z;RWristTwist;HandDetectedL;HighConfidenceL;LHandPosition_x;LHandPosition_y;LHandPosition_z;LHandRotation_x;LHandRotation_y;LHandRotation_z;LHandVelocity_x;LHandVelocity_y;LHandVelocity_z;LWristTwist;BallStatus;BallPosX;BallPosY;BallPosZ;
37073;0.0418;15.3872;1.5760;0.0902;4.3293;270.7361;355.5743;True;True;15.2062;1.2115;0.2705;355.1999;281.5883;355.6275;-0.0453;0.0050;-0.0450;0.0000;True;True;15.1762;1.2130;-0.0943;358.2990;254.5722;13.4465;0.0022;-0.0028;-0.0391;0.0000;1;En movimiento;5.1557;1.1683;-0.9871
37076;0.0834;15.3858;1.5759;0.0890;4.3877;270.4788;355.5440;True;True;15.2045;1.2120;0.2685;355.0751;281.5708;355.4158;-0.0446;0.0127;-0.0520;0.0000;True;True;15.1764;1.2134;-0.0963;358.3138;254.2938;13.1905;0.0103;0.0188;-0.0608;0.0000;1;En movimiento;5.5217;1.1818;-0.9079
37079;0.1247;15.3844;1.5759;0.0880;4.3798;270.2508;355.4590;True;True;15.2028;1.2125;0.2662;354.8123;281.5012;355.7497;-0.0439;0.0121;-0.0554;0.0000;True;True;15.1768;1.2141;-0.0988;358.1490;254.0335;13.0234;0.0074;0.0154;-0.0638;0.0000;1;En movimiento;5.8842;1.1876;-0.8293
37082;0.1664;15.3829;1.5759;0.0872;4.3627;269.9827;355.4289;True;True;15.2009;1.2130;0.2644;354.6154;281.5689;356.3027;-0.0492;0.0107;-0.0359;0.0000;True;True;15.1771;1.2149;-0.1016;357.8920;253.3128;12.7622;0.0034;0.0172;-0.0699;0.0000;1;En movimiento;6.2505;1.1978;-0.7499
37085;0.2088;15.3819;1.5758;0.0864;4.3509;269.7939;355.3297;True;True;15.1991;1.2135;0.2635;354.4897;281.6840;356.1551;-0.0358;0.0129;-0.0117;0.0000;True;True;15.1769;1.2154;-0.1039;357.9105;252.9205;12.7981;-0.0047;0.0116;-0.0483;0.0000;1;En movimiento;6.6231;1.2076;-0.6692
37088;0.2490;15.3806;1.5759;0.0861;4.3091;269.6942;355.2303;True;True;15.1974;1.2138;0.2630;354.3755;281.8234;356.1815;-0.0433;0.0092;-0.0118;0.0000;True;True;15.1767;1.2158;-0.1057;357.8343;252.6976;12.6572;-0.0032;0.0070;-0.0353;0.0000;1;En movimiento;6.9762;1.2173;-0.5927
37091;0.2916;15.3793;1.5760;0.0863;4.3029;269.7456;355.1077;True;True;15.1956;1.2140;0.2637;354.2740;282.5482;356.2581;-0.0461;-0.0020;0.0319;0.0000;True;True;15.1764;1.2159;-0.1062;357.7502;252.4364;12.3583;-0.0103;0.0009;0.0004;0.0000;1;En movimiento;7.3507;1.2279;-0.5116
37094;0.3330;15.3779;1.5763;0.0868;4.3042;269.9457;354.9354;True;True;15.1938;1.2130;0.2653;354.3511;283.3752;355.9940;-0.0491;-0.0368;0.0410;0.0000;True;True;15.1757;1.2157;-0.1057;357.7871;252.5603;12.1214;-0.0293;-0.0081;0.0246;0.0000;1;En movimiento;7.7147;1.2535;-0.4327
37097;0.3744;15.3764;1.5768;0.0884;4.0967;270.4717;354.7971;True;True;15.1922;1.2113;0.2676;355.0463;284.3868;356.3639;-0.0170;-0.0238;0.0636;0.0000;True;True;15.1739;1.2149;-0.1039;358.0401;252.8759;11.8955;-0.0463;-0.0215;0.0473;0.0000;1;En movimiento;8.0781;1.2475;-0.3539
37100;0.4166;15.3745;1.5779;0.0907;3.8739;271.2798;354.6223;True;True;15.1927;1.2106;0.2727;354.8788;286.7560;356.4890;0.0240;-0.0133;0.1492;0.0000;True;True;15.1714;1.2139;-0.1010;358.2936;253.2593;11.6186;-0.0768;-0.0314;0.0847;0.0000;1;En movimiento;8.4495;1.2581;-0.2735
37103;0.4581;15.3725;1.5791;0.0942;3.4048;272.6191;354.4614;True;True;15.1937;1.2110;0.2810;354.7398;288.7103;357.6122;0.0899;0.0505;0.2495;0.0000;True;True;15.1672;1.2124;-0.0965;358.8258;254.3516;11.3698;-0.1097;-0.0372;0.1162;0.0000;1;En movimiento;8.8138;1.2897;-0.1945
37106;0.4995;15.3697;1.5799;0.0989;2.9674;274.4395;353.9034;True;True;15.1970;1.2126;0.2976;353.8886;294.0325;358.5898;0.1000;0.0415;0.4686;0.0000;True;True;15.1619;1.2106;-0.0908;359.4449;255.5337;11.1789;-0.1379;-0.0426;0.1522;0.0000;1;En movimiento;9.1783;1.2780;-0.1156
37109;0.5417;15.3669;1.5798;0.1048;2.7612;276.6429;353.1528;True;True;15.2022;1.2161;0.3196;353.3427;300.0351;358.9141;0.1300;0.0941;0.5924;0.0000;True;True;15.1556;1.2090;-0.0835;359.7906;257.1266;10.9345;-0.1673;-0.0412;0.1962;0.0000;1;En movimiento;9.5487;1.2885;-0.0353
