Frame;Time;HeadPosition_x;HeadPosition_y;HeadPosition_z;HeadRotation_x;HeadRotation_y;HeadRotation_z;HandDetectedR;HighConfidenceR;RHandPosition_x;RHandPosition_y;RHandPosition_z;RHandRotation_x;RHandRotation_y;RHandRotation_z;RHandVelocity_x;RHandVelocity_y;RHandVelocity_z;RWristTwist;HandDetectedL;HighConfidenceL;LHandPosition_x;LHandPosition_y;LHandPosition_z;LHandRotation_x;LHandRotation_y;LHandRotation_z;LHandVelocity_x;LHandVelocity_y;LHandVelocity_z;LWristTwist;BallStatus;BallPosX;BallPosY;BallPosZ;
84846;0.0423;15.2896;1.5851;-0.0558;1.7086;278.2926;353.2452;True;True;15.1473;1.1374;0.0956;17.4190;278.8203;355.9964;0.0076;0.0397;0.0825;0.0000;True;True;15.1112;1.1401;-0.2129;16.6123;276.8335;32.9385;-0.0166;0.0172;-0.0696;0.0000;1;En movimiento;4.9123;1.1531;-1.0397
84849;0.0831;15.2890;1.5847;-0.0566;1.8911;278.3633;353.2343;True;True;15.1474;1.1389;0.0980;16.4263;279.0755;355.7236;-0.0002;0.0266;0.0386;0.0000;True;True;15.1106;1.1409;-0.2156;16.0874;276.6215;32.9996;-0.0144;0.0200;-0.0620;0.0000;1;En movimiento;5.0319;1.1480;-1.0137
84852;0.1255;15.2888;1.5843;-0.0574;2.0583;278.4231;353.2479;True;True;15.1476;1.1402;0.1000;16.0023;279.5380;356.8353;0.0028;0.0370;0.0614;0.0000;True;True;15.1098;1.1409;-0.2180;16.1528;276.3928;32.5335;-0.0211;-0.0064;-0.0568;0.0000;1;En movimiento;5.1563;1.1423;-0.9866
84855;0.1664;15.2883;1.5839;-0.0583;2.2212;278.4603;353.2045;True;True;15.1480;1.1414;0.1022;15.4123;280.2579;357.4468;0.0231;0.0284;0.0590;0.0000;True;True;15.1093;1.1411;-0.2201;16.6800;275.4758;30.2985;-0.0080;0.0123;-0.0499;0.0000;1;En movimiento;5.2761;1.1373;-0.9605
84858;0.2079;15.2879;1.5833;-0.0592;2.4572;278.4909;353.1454;True;True;15.1481;1.1416;0.1046;15.6674;280.9539;357.3438;0.0026;-0.0057;0.0616;0.0000;True;True;15.1092;1.1417;-0.2221;16.6120;274.8133;28.3843;-0.0008;0.0145;-0.0488;0.0000;1;En movimiento;5.3977;1.1324;-0.9340
84861;0.2498;15.2878;1.5829;-0.0603;2.7166;278.5843;353.0521;True;True;15.1480;1.1415;0.1073;16.0803;282.2430;357.4179;-0.0018;0.0050;0.0643;0.0000;True;True;15.1094;1.1426;-0.2235;15.6954;275.3713;28.1267;-0.0200;-0.0028;-0.0238;0.0000;1;En movimiento;5.5207;1.1267;-0.9072
84864;0.2915;15.2876;1.5823;-0.0609;2.9438;278.7234;352.9117;True;True;15.1482;1.1414;0.1092;16.2951;283.1736;356.5579;0.0126;-0.0006;0.0249;0.0000;True;True;15.1103;1.1441;-0.2255;15.2952;274.2425;25.7781;0.0226;0.0351;-0.0471;0.0000;1;En movimiento;5.6428;1.1218;-0.8806
84867;0.3333;15.2873;1.5816;-0.0614;3.2639;278.9128;352.7951;True;True;15.1482;1.1413;0.1090;16.4791;283.2740;356.3256;0.0019;-0.0041;-0.0201;0.0000;True;True;15.1109;1.1455;-0.2272;14.6814;273.0602;23.7978;0.0155;0.0302;-0.0373;0.0000;1;En movimiento;5.7653;1.1169;-0.8539
84870;0.3749;15.2873;1.5809;-0.0618;3.5837;279.0443;352.7982;True;True;15.1485;1.1405;0.1068;16.6917;283.1520;356.2806;0.0079;-0.0332;-0.0933;0.0000;True;True;15.1116;1.1458;-0.2286;14.3464;273.1052;23.9860;0.0131;-0.0010;-0.0379;0.0000;1;En movimiento;5.8873;1.1114;-0.8274
84873;0.4158;15.2870;1.5799;-0.0624;3.9947;279.1272;352.8124;True;True;15.1488;1.1391;0.1028;17.2379;282.5661;356.5078;0.0058;-0.0320;-0.0888;0.0000;True;True;15.1121;1.1454;-0.2302;14.8258;272.1118;23.3496;0.0153;-0.0113;-0.0310;0.0000;1;En movimiento;6.0070;1.1065;-0.8013
